time,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z
79848,1.94,3.48,1.03,-0.08,-0.07,0.67
79862,1.63,3.28,1.25,-0.01,-0.07,0.55
79878,1.33,3.37,1.23,0.25,-0.15,0.26
79892,1.48,3.42,1.17,0.33,-0.18,0.14
79906,1.78,3.89,1.26,0.26,-0.21,-0.14
79920,1.83,4.17,1.26,0.15,-0.23,-0.25
79936,1.39,4.25,1.18,-0.17,-0.18,-0.34
79950,1.13,4.00,1.03,-0.31,-0.13,-0.39
79964,0.61,3.01,0.32,-0.40,-0.07,-0.46
79979,0.51,2.70,0.16,-0.45,0.07,-0.65
79993,0.48,2.53,0.05,-0.42,0.13,-0.77
80007,0.65,3.00,0.02,-0.44,0.24,-1.02
80021,0.88,3.08,-0.09,-0.54,0.28,-1.08
80037,1.43,2.38,-0.46,-0.80,0.41,-1.13
80051,1.47,2.04,-0.58,-0.88,0.48,-1.15
80065,1.42,1.21,-0.52,-0.87,0.53,-1.19
80080,1.36,1.05,-0.40,-0.67,0.59,-1.27
80095,1.25,0.94,-0.36,-0.52,0.58,-1.33
80109,0.60,0.87,-0.37,-0.25,0.55,-1.47
80123,0.33,0.74,-0.41,-0.18,0.53,-1.55
80139,-0.07,0.30,-0.43,-0.10,0.47,-1.75
80153,-0.08,0.21,-0.63,-0.08,0.44,-1.87
80167,-0.05,0.22,-0.75,-0.15,0.43,-2.11
80181,0.02,-0.01,-0.65,-0.22,0.44,-2.15
80197,0.15,-0.52,-0.77,-0.32,0.45,-2.18
80211,0.11,-0.90,-0.81,-0.36,0.45,-2.19
80226,0.02,-1.54,-0.97,-0.38,0.44,-2.20
80241,-0.15,-1.96,-1.04,-0.41,0.42,-2.15
80255,-0.21,-2.19,-1.11,-0.43,0.40,-2.14
80269,-0.18,-2.58,-1.61,-0.46,0.34,-2.12
80284,-0.05,-2.95,-1.64,-0.49,0.34,-2.07
80300,0.25,-3.27,-1.74,-0.54,0.33,-1.97
80314,0.49,-3.07,-1.54,-0.53,0.32,-1.90
80330,0.71,-2.89,-1.46,-0.47,0.28,-1.61
80349,0.99,-3.07,-1.71,-0.51,0.20,-1.18
80363,1.14,-3.47,-1.97,-0.50,0.17,-0.94
80379,1.10,-4.50,-2.49,-0.42,0.14,-0.53
80393,1.09,-4.60,-2.38,-0.36,0.15,-0.40
80407,1.13,-4.27,-1.88,-0.28,0.16,-0.30
80421,1.29,-3.59,-1.50,-0.09,0.13,-0.06
80435,1.43,-3.40,-1.41,-0.01,0.10,0.12
80451,1.93,-3.43,-1.51,0.10,0.03,0.58
80465,1.99,-3.46,-1.53,0.17,-0.01,0.82
80481,2.36,-3.28,-1.53,0.34,-0.10,1.28
80495,2.33,-3.04,-1.42,0.42,-0.14,1.48
80509,1.74,-2.70,-1.13,0.47,-0.19,1.89
80524,0.76,-2.58,-0.61,0.53,-0.22,2.04
80540,-0.28,-2.03,0.00,0.70,-0.33,2.17
80554,-0.79,-1.39,0.33,0.77,-0.39,2.18
80568,-0.62,-0.78,0.59,0.79,-0.46,2.17
80583,-0.29,-0.47,0.67,0.64,-0.54,2.11
80599,1.10,0.20,0.68,0.51,-0.57,2.08
80613,1.52,0.36,0.57,0.20,-0.57,2.03
80628,2.23,0.21,0.07,0.06,-0.55,2.02
80644,2.07,0.15,0.09,-0.13,-0.45,1.90
80658,1.84,0.12,0.06,-0.15,-0.37,1.80
80672,1.29,0.19,0.22,-0.06,-0.28,1.56
80686,1.24,0.31,0.28,0.02,-0.26,1.43
80703,0.91,0.43,0.67,0.12,-0.24,1.19
80717,0.63,0.46,0.84,0.17,-0.25,1.09
80732,-0.16,0.42,0.94,0.32,-0.29,0.89
80746,-0.36,0.63,0.98,0.40,-0.30,0.79
80760,-0.57,1.26,0.73,0.52,-0.32,0.62
80774,-0.59,1.37,0.66,0.53,-0.31,0.57
80790,-0.59,1.26,0.60,0.42,-0.24,0.55
80804,-0.89,1.15,0.69,0.36,-0.20,0.53
80818,-1.13,1.18,0.86,0.31,-0.16,0.50
80833,-1.28,1.38,1.06,0.24,-0.13,0.52
80847,-1.30,1.45,1.17,0.22,-0.13,0.54
80861,-1.39,1.47,1.37,0.20,-0.15,0.58
80875,-1.50,1.30,1.30,0.22,-0.16,0.61
80891,-1.63,1.60,1.40,0.34,-0.16,0.61
80905,-1.71,1.88,1.41,0.38,-0.17,0.59
80919,-1.33,1.78,1.48,0.44,-0.21,0.61
80934,-0.99,1.95,1.42,0.45,-0.23,0.65
80949,-0.37,2.53,1.07,0.45,-0.24,0.62
80963,0.25,2.58,0.90,0.35,-0.21,0.68
80977,0.96,2.48,0.85,0.30,-0.20,0.74
80993,1.67,2.77,0.72,0.32,-0.17,0.78
81007,2.00,2.99,0.64,0.36,-0.15,0.79
81021,2.36,3.24,0.40,0.45,-0.11,0.76
81035,2.28,3.26,0.45,0.48,-0.10,0.71
81050,2.29,3.38,0.52,0.51,-0.09,0.63
81064,2.65,3.96,0.63,0.55,-0.14,0.42
81078,2.90,4.38,0.65,0.51,-0.17,0.32
81094,2.40,5.24,0.61,0.16,-0.15,0.21
81108,1.94,5.22,0.66,-0.06,-0.11,0.16
81122,1.01,4.68,0.13,-0.45,-0.05,-0.02
81136,0.94,4.56,-0.08,-0.62,-0.03,-0.17
81152,0.83,4.25,-0.27,-0.80,0.02,-0.34
81166,0.94,3.83,-0.30,-1.22,0.13,-0.64
81183,1.66,2.96,-0.38,-1.57,0.23,-0.87
81197,1.90,2.76,-0.49,-1.64,0.28,-1.00
81211,2.33,2.47,-0.70,-1.66,0.34,-1.12
81225,2.38,1.99,-0.67,-1.60,0.46,-1.28
81239,2.22,1.66,-0.63,-1.51,0.51,-1.32
81255,1.19,1.09,-0.39,-1.28,0.55,-1.46
81269,0.81,0.96,-0.39,-1.17,0.55,-1.55
81285,0.17,0.65,-0.43,-0.99,0.51,-1.77
81299,-0.23,0.36,-0.36,-0.93,0.49,-1.88
81313,-0.47,-0.18,-0.25,-0.79,0.48,-2.11
81327,-0.55,-0.53,-0.44,-0.71,0.49,-2.22
81343,-0.56,-0.97,-0.52,-0.49,0.55,-2.40
81357,-0.58,-1.10,-0.55,-0.34,0.57,-2.46
81371,-0.75,-0.95,-0.56,-0.21,0.59,-2.49
81386,-0.79,-0.87,-0.62,-0.09,0.59,-2.49
81401,-0.91,-0.81,-0.89,-0.12,0.59,-2.46
81415,-0.90,-1.72,-1.25,-0.31,0.60,-2.29
81429,-0.81,-2.23,-1.38,-0.43,0.61,-2.20
81445,-0.44,-2.76,-1.57,-0.53,0.65,-2.13
81459,-0.18,-2.88,-1.66,-0.51,0.65,-2.09
81473,0.66,-3.33,-1.97,-0.45,0.66,-1.99
81487,0.91,-3.55,-2.01,-0.31,0.69,-1.73
81502,1.12,-3.72,-2.06,-0.23,0.69,-1.60
81516,1.51,-3.91,-2.03,-0.05,0.67,-1.29
81531,1.68,-3.97,-2.15,0.04,0.64,-1.12
81546,1.91,-4.03,-2.18,0.19,0.59,-0.75
81560,1.92,-4.06,-2.05,0.25,0.57,-0.57
81574,1.83,-3.64,-1.86,0.44,0.45,-0.22
81588,1.87,-3.38,-1.87,0.53,0.36,-0.06
81604,2.25,-3.14,-1.89,0.54,0.14,0.55
81618,2.35,-3.26,-1.87,0.54,0.14,0.55
81634,2.63,-3.60,-1.80,0.47,-0.03,0.99
81648,2.59,-3.50,-1.82,0.49,-0.18,1.36
81662,2.40,-3.31,-1.69,0.51,-0.25,1.53
81676,1.06,-2.60,-1.06,0.49,-0.37,1.84
81690,0.51,-2.30,-0.74,0.44,-0.43,1.95
81706,-0.58,-1.92,-0.01,0.34,-0.55,2.09
81720,-0.80,-1.71,0.12,0.28,-0.60,2.09
81736,-0.69,-1.33,0.45,0.15,-0.63,2.01
81750,0.16,-1.04,0.52,0.04,-0.63,1.94
81764,1.18,-0.68,0.37,-0.10,-0.61,1.88
81778,1.95,-0.87,0.14,-0.30,-0.50,1.85
81793,2.18,-0.97,0.00,-0.32,-0.43,1.83
81808,2.12,-0.92,-0.05,-0.24,-0.32,1.72
81822,1.82,-0.94,-0.07,-0.11,-0.29,1.66
81837,1.39,-0.84,0.11,0.22,-0.27,1.52
81851,1.05,-0.59,0.36,0.40,-0.27,1.42
81865,0.66,0.21,0.59,0.64,-0.33,1.24
81879,0.45,0.50,0.65,0.69,-0.37,1.21
81894,-0.09,0.81,0.62,0.68,-0.38,1.21
81909,-0.28,0.89,0.52,0.67,-0.38,1.16
81923,-0.52,1.03,0.52,0.69,-0.36,1.12
81938,-0.68,1.16,0.46,0.71,-0.32,1.13
81952,-0.74,1.19,0.48,0.67,-0.29,1.11
81966,-0.98,1.51,0.73,0.57,-0.27,1.05
81980,-1.04,1.76,0.93,0.50,-0.27,1.04
81996,-0.99,2.22,1.18,0.34,-0.33,1.07
82010,-0.93,2.23,1.20,0.27,-0.34,1.11
82024,-1.05,2.20,1.25,0.23,-0.35,1.13
82039,-1.09,2.40,1.33,0.17,-0.36,1.12
82053,-1.13,2.50,1.44,0.15,-0.36,1.11
82067,-0.97,2.66,1.67,0.11,-0.36,1.10
82081,-0.82,2.80,1.72,0.08,-0.35,1.07
82097,-0.10,3.13,1.59,0.03,-0.35,1.03
82111,0.24,3.18,1.49,0.01,-0.33,1.02
82125,1.28,3.33,1.18,0.00,-0.31,1.00
82140,1.56,3.51,1.16,0.01,-0.24,0.94
82155,1.79,3.76,1.18,0.03,-0.20,0.89
82169,1.89,4.07,1.02,0.03,-0.13,0.76
82183,1.92,4.04,0.95,0.05,-0.10,0.66
82199,2.02,3.87,0.74,0.16,-0.06,0.39
82213,2.11,3.88,0.77,0.22,-0.05,0.22
82227,2.48,4.03,0.90,0.20,-0.06,-0.09
82241,2.85,4.33,0.99,0.09,-0.06,-0.22
82257,2.52,4.64,1.07,-0.07,-0.04,-0.34
82271,1.63,4.63,0.98,-0.45,0.05,-0.57
82286,0.79,4.16,0.76,-0.62,0.11,-0.69
82301,0.57,3.75,0.61,-0.82,0.22,-0.94
82315,0.51,2.69,0.35,-0.83,0.28,-1.08
82329,0.61,2.02,0.15,-0.65,0.38,-1.39
82343,0.73,2.62,-0.06,-0.62,0.42,-1.56
82364,1.06,2.95,-0.44,-0.96,0.47,-1.71
82378,1.97,1.22,-0.17,-1.27,0.54,-1.60
82392,2.22,0.72,-0.09,-1.24,0.57,-1.60
82408,2.17,0.86,-0.37,-1.01,0.59,-1.68
82422,1.97,0.91,-0.55,-0.93,0.59,-1.67
82438,1.51,0.59,-0.86,-0.83,0.66,-1.61
82452,0.98,-0.18,-0.87,-0.74,0.69,-1.58
82466,0.71,-0.65,-0.80,-0.59,0.72,-1.60
82480,0.16,-1.10,-0.91,-0.16,0.72,-1.78
82494,0.05,-1.11,-1.03,0.02,0.72,-1.91
82510,-0.13,-1.21,-1.26,0.26,0.72,-2.12
82524,-0.22,-1.32,-1.34,0.32,0.72,-2.20
82540,-0.21,-1.48,-1.41,0.34,0.71,-2.33
82554,-0.24,-1.51,-1.34,0.32,0.69,-2.36
82568,-0.18,-1.89,-1.51,0.25,0.67,-2.36
82582,-0.16,-2.05,-1.66,0.08,0.62,-2.34
82597,0.03,-2.39,-1.83,-0.04,0.60,-2.31
82612,0.13,-2.64,-1.91,-0.27,0.56,-2.16
82626,0.20,-3.14,-1.95,-0.33,0.55,-2.06
82641,0.45,-3.59,-2.00,-0.33,0.49,-1.85
82655,0.68,-3.54,-1.98,-0.32,0.45,-1.73
82669,1.10,-3.66,-2.13,-0.31,0.35,-1.40
82684,1.23,-3.85,-2.25,-0.31,0.30,-1.21
82700,1.41,-4.02,-2.29,-0.20,0.18,-0.84
82714,1.44,-4.12,-2.39,-0.12,0.12,-0.63
82728,1.43,-4.04,-2.18,-0.07,0.07,-0.40
82744,1.44,-3.78,-2.11,-0.04,-0.01,-0.08
82759,1.97,-3.75,-2.01,-0.03,-0.04,0.11
82773,2.19,-3.91,-2.02,-0.01,-0.09,0.58
82788,2.99,-4.12,-2.46,0.08,-0.12,0.79
82804,3.09,-3.85,-2.36,0.27,-0.11,1.09
82818,2.97,-3.45,-2.15,0.35,-0.10,1.22
82832,1.50,-2.06,-1.00,0.48,-0.12,1.59
82846,0.78,-1.71,-0.73,0.50,-0.17,1.81
82863,-0.71,-2.01,-0.20,0.52,-0.32,2.18
82877,-0.86,-2.23,-0.04,0.51,-0.40,2.28
82893,-0.64,-2.10,0.37,0.55,-0.55,2.19
82907,0.26,-1.46,0.53,0.55,-0.60,2.07
82921,1.39,-0.46,0.32,0.43,-0.65,1.85
82935,2.22,0.13,0.01,0.26,-0.61,1.78
82951,2.24,0.39,-0.23,-0.05,-0.47,1.73
82965,1.98,0.31,-0.17,-0.15,-0.39,1.71
82979,1.11,-0.35,-0.01,-0.20,-0.31,1.67
82994,0.82,-0.43,0.27,-0.11,-0.23,1.51
83009,0.26,-0.52,0.67,0.02,-0.24,1.42
83023,-0.29,-0.21,1.01,0.21,-0.30,1.23
83037,-0.51,-0.05,1.11,0.32,-0.35,1.15
83053,-0.99,0.44,1.06,0.51,-0.45,1.04
83067,-1.04,0.71,1.00,0.59,-0.48,1.01
83081,-0.85,1.31,0.77,0.67,-0.53,1.04
83095,-0.72,1.41,0.64,0.67,-0.54,1.08
83110,-0.64,1.52,0.55,0.65,-0.53,1.14
83124,-0.65,1.56,0.63,0.61,-0.50,1.27
83138,-0.71,1.66,0.74,0.59,-0.49,1.32
83154,-0.62,2.35,1.14,0.53,-0.50,1.38
83168,-0.51,2.45,1.11,0.47,-0.50,1.41
83182,-0.22,1.81,1.83,0.56,-0.44,1.45
83196,-0.56,2.47,1.82,0.78,-0.43,1.41
83212,-1.21,4.71,1.28,0.31,-0.53,1.27
83226,-1.27,4.10,1.60,0.03,-0.53,1.30
83242,-0.89,1.89,2.23,0.03,-0.53,1.57
83256,-0.13,2.07,1.91,0.34,-0.59,1.43
83270,0.31,3.19,1.48,0.64,-0.67,1.14
83284,1.64,5.12,0.73,0.73,-0.66,0.79
83298,2.08,5.09,0.81,0.57,-0.60,0.78
83314,2.90,4.87,0.80,0.19,-0.46,0.67
83328,3.31,4.76,0.57,0.05,-0.38,0.53
83344,3.23,4.52,0.45,-0.09,-0.21,0.24
83358,2.90,4.26,0.38,-0.09,-0.14,0.06
83372,2.97,4.32,0.72,-0.09,-0.08,-0.12
83386,3.08,4.48,0.86,-0.13,-0.04,-0.42
83401,2.48,4.98,1.37,-0.17,-0.00,-0.55
83416,2.13,4.84,1.50,-0.36,0.10,-0.74
83430,1.92,4.09,1.32,-0.46,0.12,-0.82
83445,2.15,3.32,0.55,-0.54,0.15,-1.05
83459,2.27,3.07,0.28,-0.53,0.20,-1.17
83473,1.89,2.99,0.00,-0.46,0.34,-1.37
83487,1.71,2.95,-0.05,-0.50,0.41,-1.46
83502,1.44,2.72,0.13,-0.57,0.46,-1.55
83517,1.39,2.40,0.05,-0.85,0.55,-1.70
83531,1.39,1.97,-0.08,-0.95,0.60,-1.77
83546,1.20,0.71,-0.54,-0.97,0.72,-1.90
83560,1.02,0.31,-0.59,-0.87,0.78,-1.96
83574,0.30,-0.24,-0.49,-0.59,0.85,-2.09
83588,0.04,-0.31,-0.52,-0.41,0.85,-2.16
83604,-0.49,-0.43,-0.36,-0.16,0.82,-2.29
83618,-0.54,-0.65,-0.47,-0.08,0.79,-2.33
83632,-0.61,-1.13,-0.36,-0.03,0.75,-2.36
83647,-0.53,-1.36,-0.40,0.00,0.68,-2.39
83662,-0.39,-1.58,-0.52,0.02,0.64,-2.39
83676,0.00,-1.62,-1.11,0.05,0.58,-2.42
83690,0.07,-1.72,-1.35,0.01,0.58,-2.41
83706,0.18,-2.31,-1.74,-0.11,0.64,-2.25
83720,0.20,-2.59,-1.80,-0.13,0.68,-2.15
83734,0.26,-2.94,-2.09,-0.14,0.70,-2.05
83748,0.48,-3.08,-2.10,-0.19,0.74,-1.88
83764,0.91,-3.23,-2.34,-0.21,0.74,-1.79
83778,1.18,-3.38,-2.41,-0.27,0.70,-1.59
83792,1.26,-3.61,-2.49,-0.30,0.67,-1.46
83807,1.11,-4.23,-2.39,-0.29,0.57,-1.15
83821,0.99,-4.51,-2.22,-0.29,0.52,-1.00
83835,0.76,-4.87,-1.91,-0.27,0.35,-0.70
83849,0.70,-4.32,-1.86,-0.19,0.22,-0.60
83865,0.85,-3.58,-1.69,-0.11,0.10,-0.51
83879,1.27,-3.51,-1.96,-0.04,-0.06,-0.18
83895,1.73,-3.76,-2.19,-0.06,-0.09,0.27
83909,1.96,-3.80,-2.31,-0.05,-0.09,0.50
83923,2.54,-3.79,-2.23,-0.03,-0.06,0.74
83937,2.92,-3.73,-1.94,0.12,-0.01,1.26
83951,2.58,-3.72,-1.15,0.18,-0.01,1.53
83967,1.64,-2.91,-0.81,0.41,-0.12,1.96
83981,1.19,-2.40,-0.65,0.53,-0.22,2.08
83997,0.07,-1.73,-0.36,0.72,-0.39,2.32
84011,-0.19,-1.67,-0.15,0.75,-0.46,2.42
84025,0.25,-1.00,0.53,0.73,-0.52,2.43
84039,0.68,-0.40,0.65,0.62,-0.63,2.25
84054,1.89,0.74,0.82,0.47,-0.67,2.16
84069,2.06,0.87,0.73,-0.00,-0.67,2.09
84083,2.09,0.80,0.59,-0.26,-0.65,2.08
84098,1.61,-0.28,0.05,-0.55,-0.55,2.03
84112,1.33,-0.45,0.01,-0.54,-0.49,1.94
84126,0.84,-0.33,0.16,-0.26,-0.42,1.64
84140,0.62,-0.05,0.34,-0.07,-0.40,1.48
84155,0.07,0.24,0.96,0.08,-0.40,1.34
84170,-0.02,0.30,1.12,0.21,-0.45,1.15
84184,-0.13,0.45,1.13,0.23,-0.49,1.06
84199,-0.37,0.87,0.95,0.26,-0.56,0.94
84213,-0.46,1.02,0.86,0.27,-0.57,0.93
84227,-0.78,1.10,0.58,0.29,-0.52,0.97
84241,-0.86,1.17,0.67,0.28,-0.47,1.00
84257,-0.86,1.42,0.90,0.25,-0.41,1.04
84271,-0.58,1.70,1.07,0.21,-0.39,1.05
84285,-0.45,2.04,1.17,0.16,-0.38,1.04
84300,-0.54,2.15,1.38,0.04,-0.33,1.03
84314,-0.62,2.15,1.54,-0.05,-0.31,1.05
84328,-0.77,2.25,1.80,-0.09,-0.32,1.07
84342,-0.91,2.43,1.94,-0.06,-0.34,1.06
84358,-0.91,2.75,1.94,0.00,-0.37,1.03
84377,-0.58,2.97,1.55,0.04,-0.35,0.95
84391,-0.36,3.06,1.41,0.05,-0.32,0.90
84406,0.66,3.26,1.15,0.08,-0.27,0.81
84421,0.66,3.26,1.15,0.10,-0.24,0.75
84435,1.48,3.57,1.01,0.09,-0.18,0.62
84450,2.59,3.77,0.96,0.17,-0.10,0.47
84464,2.69,3.56,0.63,0.20,-0.06,0.40
84478,2.05,3.50,0.61,0.29,-0.02,0.12
84492,1.67,3.61,0.65,0.41,-0.03,-0.03
84508,1.16,3.91,1.01,0.49,-0.09,-0.29
84522,1.21,4.09,1.01,0.42,-0.15,-0.42
84536,1.39,4.41,1.12,0.29,-0.17,-0.52
84551,1.36,4.43,1.32,-0.09,-0.18,-0.61
84565,1.36,4.34,1.34,-0.27,-0.18,-0.66
84579,1.67,3.58,0.71,-0.52,-0.12,-0.76
84593,1.68,3.22,0.35,-0.56,-0.04,-0.82
84609,1.41,2.67,-0.11,-0.53,0.18,-0.96
84623,1.07,2.53,-0.25,-0.53,0.27,-1.05
84637,1.13,2.50,-0.43,-0.56,0.33,-1.15
84652,1.38,2.47,-0.24,-0.72,0.46,-1.28
84667,1.49,2.36,-0.19,-0.81,0.52,-1.33
84681,1.65,1.83,-0.18,-0.97,0.62,-1.42
84695,1.86,1.17,-0.35,-1.00,0.66,-1.48
84711,1.85,0.33,-0.58,-0.89,0.70,-1.59
84725,1.42,-0.01,-0.63,-0.77,0.71,-1.68
84739,0.74,-0.33,-0.65,-0.52,0.70,-1.85
84753,0.16,-0.42,-0.33,-0.41,0.66,-1.94
84768,0.00,-0.60,-0.30,-0.31,0.63,-2.02
84783,-0.22,-0.98,-0.41,-0.19,0.54,-2.17
84798,-0.39,-1.37,-0.77,-0.15,0.52,-2.23
84813,-0.39,-1.53,-0.85,-0.09,0.51,-2.28
84827,-0.39,-1.55,-1.00,-0.10,0.52,-2.27
84841,-0.26,-1.73,-1.16,-0.13,0.56,-2.22
84855,-0.24,-1.87,-1.22,-0.19,0.58,-2.17
84871,-0.30,-2.32,-1.40,-0.30,0.64,-2.04
84885,-0.31,-2.55,-1.47,-0.34,0.66,-1.96
84901,-0.27,-3.00,-1.48,-0.36,0.66,-1.79
84915,-0.13,-3.20,-1.52,-0.34,0.65,-1.70
84929,0.40,-3.54,-1.81,-0.29,0.63,-1.60
84943,0.53,-3.66,-1.95,-0.20,0.56,-1.35
84957,0.62,-3.76,-2.07,-0.16,0.52,-1.20
84973,0.85,-3.83,-2.21,-0.06,0.44,-0.88
84987,1.01,-3.88,-2.23,0.01,0.40,-0.71
85003,1.31,-3.99,-1.99,0.16,0.32,-0.35
85017,1.39,-3.97,-1.98,0.24,0.26,-0.17
85031,1.88,-3.74,-1.98,0.38,0.17,0.19
85045,2.18,-3.68,-1.99,0.43,0.14,0.36
85061,2.72,-3.51,-2.09,0.51,0.10,0.74
85075,3.02,-3.39,-2.01,0.57,0.08,0.93
85089,2.83,-3.21,-1.86,0.63,0.05,1.13
85104,2.02,-3.16,-1.58,0.75,-0.00,1.48
85118,1.40,-3.01,-1.39,0.81,-0.05,1.62
85132,0.22,-2.69,-1.01,0.92,-0.16,1.81
85146,-0.58,-2.35,-0.54,0.97,-0.22,1.85
85162,-0.84,-1.77,-0.15,0.97,-0.37,1.85
85176,-0.14,-1.32,0.16,0.91,-0.45,1.82
85190,0.89,-0.75,0.27,0.81,-0.51,1.80
85205,1.41,-0.52,0.24,0.50,-0.62,1.81
85220,2.24,-0.35,0.26,0.32,-0.65,1.84
85234,2.47,-0.10,0.00,0.00,-0.64,1.86
85248,2.17,-0.34,-0.39,-0.14,-0.60,1.85
85264,1.57,-0.63,-0.64,-0.27,-0.47,1.75
85278,1.24,-0.73,-0.56,-0.25,-0.41,1.66
85292,0.44,-0.62,-0.06,-0.09,-0.35,1.44
85306,0.25,-0.40,0.15,0.00,-0.35,1.33
85323,-0.35,0.14,0.94,0.14,-0.35,1.19
85337,-0.54,0.34,0.95,0.20,-0.37,1.15
85353,-1.04,0.73,1.05,0.32,-0.38,1.11
85367,-1.09,0.86,1.09,0.39,-0.39,1.11
85381,-1.03,0.99,1.05,0.44,-0.39,1.11
85395,-0.76,1.45,0.72,0.44,-0.36,1.09
85409,-0.75,1.60,0.75,0.40,-0.33,1.10
85425,-0.87,1.79,0.89,0.31,-0.27,1.13
85439,-0.92,1.92,1.01,0.27,-0.26,1.15
85455,-0.92,2.13,1.23,0.20,-0.28,1.20
85469,-0.92,2.22,1.36,0.18,-0.29,1.23
85483,-0.95,2.43,1.50,0.15,-0.30,1.25
85497,-0.98,2.55,1.58,0.15,-0.31,1.25
85513,-0.76,2.92,1.66,0.18,-0.32,1.20
85527,-0.32,3.27,1.53,0.19,-0.33,1.17
85541,0.19,3.63,1.43,0.18,-0.33,1.14
85556,0.50,3.77,1.33,0.12,-0.30,1.10
85570,1.21,3.88,1.22,0.07,-0.29,1.06
85584,2.34,4.18,1.17,-0.00,-0.29,0.96
85598,3.40,4.43,0.82,-0.03,-0.28,0.89
85614,3.75,4.41,0.38,-0.03,-0.19,0.67
85628,3.66,4.26,0.30,-0.00,-0.13,0.52
85642,3.09,3.85,0.66,0.06,-0.09,0.34
85657,3.09,3.94,0.91,0.21,-0.10,-0.08
85672,3.21,4.39,1.29,0.22,-0.12,-0.28
85686,2.70,4.66,1.27,0.07,-0.08,-0.59
85700,2.27,4.62,1.22,-0.06,-0.02,-0.72
85716,1.22,4.45,0.80,-0.35,0.09,-0.94
85730,1.09,4.45,0.56,-0.48,0.13,-1.05
85744,1.09,4.42,0.40,-0.82,0.27,-1.21
85758,1.19,4.11,0.42,-1.04,0.32,-1.26
85773,1.66,2.60,-0.30,-1.25,0.37,-1.32
85787,1.68,2.00,-0.51,-1.57,0.54,-1.50
85802,1.65,1.40,-0.72,-1.60,0.63,-1.58
85817,1.41,0.38,-0.70,-1.45,0.80,-1.73
85831,1.36,0.25,-0.66,-1.29,0.84,-1.81
85845,1.16,0.50,-0.51,-0.99,0.88,-1.93
85859,1.10,0.43,-0.56,-0.89,0.87,-1.97
85875,0.63,0.03,-0.65,-0.83,0.85,-2.00
85889,0.42,-0.27,-0.80,-0.74,0.80,-2.03
85905,-0.17,-0.86,-1.06,-0.64,0.72,-2.06
85919,-0.33,-1.07,-1.15,-0.58,0.69,-2.09
85933,-0.45,-1.22,-1.21,-0.55,0.65,-2.11
85947,-0.50,-1.32,-1.43,-0.54,0.60,-2.13
85961,-0.46,-1.41,-1.51,-0.58,0.58,-2.12
85977,-0.49,-1.85,-1.69,-0.72,0.57,-2.06
85991,-0.48,-2.12,-1.70,-0.79,0.58,-2.01
86007,-0.50,-2.68,-1.79,-0.86,0.59,-1.92
86021,-0.53,-3.03,-2.02,-0.84,0.58,-1.88
86035,-0.51,-3.46,-2.27,-0.81,0.58,-1.83
86049,-0.51,-3.68,-2.36,-0.68,0.58,-1.69
86064,-0.19,-3.88,-2.42,-0.58,0.56,-1.60
86079,0.06,-3.89,-2.41,-0.39,0.50,-1.41
86093,0.52,-3.71,-2.37,-0.31,0.46,-1.28
86108,0.78,-3.69,-2.38,-0.20,0.38,-0.94
86122,0.79,-3.71,-2.41,-0.15,0.33,-0.76
86136,0.86,-3.89,-2.63,-0.05,0.22,-0.42
86150,0.99,-3.93,-2.72,0.01,0.17,-0.25
86165,1.21,-3.76,-2.42,0.08,0.10,-0.07
86180,1.27,-3.64,-2.25,0.21,-0.02,0.29
86194,1.81,-3.29,-1.85,0.24,-0.09,0.48
86209,2.05,-3.29,-1.86,0.28,-0.24,0.87
86224,2.27,-3.29,-1.95,0.28,-0.30,1.06
86238,2.47,-3.47,-2.22,0.37,-0.37,1.46
86252,2.38,-3.34,-2.21,0.48,-0.39,1.64
86268,1.70,-2.62,-1.69,0.75,-0.43,1.97
86283,1.37,-2.25,-1.34,0.85,-0.46,2.12
86297,0.62,-1.45,-0.52,0.92,-0.55,2.35
86311,0.39,-1.14,-0.27,0.90,-0.62,2.42
86327,0.22,-0.36,0.41,0.86,-0.69,2.47
86341,0.28,-0.04,0.60,0.68,-0.84,2.47
86357,0.62,0.47,0.70,0.41,-0.95,2.39
86371,1.17,0.43,0.24,0.27,-0.98,2.31
86390,1.69,0.33,-0.29,0.04,-0.92,2.09
86404,2.03,0.00,-0.81,-0.03,-0.84,1.94
86420,1.90,0.03,-0.92,-0.02,-0.64,1.58
86434,1.72,0.07,-0.78,0.04,-0.53,1.38
86448,1.07,0.06,-0.20,0.17,-0.41,0.99
86462,0.86,0.01,0.03,0.27,-0.39,0.79
86478,0.35,0.32,0.72,0.54,-0.36,0.42
86492,0.19,0.47,0.75,0.69,-0.37,0.29
86508,-0.38,0.77,0.81,0.96,-0.36,0.12
86523,-0.59,0.88,0.80,1.07,-0.36,0.07
86537,-0.97,1.29,0.77,1.16,-0.37,0.04
86551,-1.01,1.59,0.74,1.27,-0.42,0.08
86566,-1.01,2.15,0.98,1.24,-0.43,0.13
86582,-0.85,2.51,1.14,1.00,-0.45,0.31
86596,-0.75,2.70,1.29,0.82,-0.45,0.43
86611,-0.85,2.66,1.47,0.43,-0.42,0.67
86625,-0.97,2.68,1.53,0.27,-0.41,0.81
86639,-1.17,2.79,1.71,0.00,-0.41,1.05
86653,-1.23,2.81,1.96,-0.11,-0.40,1.15
86669,-1.15,2.91,2.20,-0.27,-0.39,1.26
