time,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z
51258,-0.19,1.95,1.38,-0.59,-0.69,-0.85
51272,0.41,1.61,0.77,-0.68,-0.75,-0.53
51286,-0.07,1.71,1.65,-1.84,-0.00,-0.07
51300,-0.24,-2.13,3.07,-1.68,-0.08,-0.03
51316,3.45,-5.77,-2.24,-1.41,-0.63,-0.59
51330,-1.83,1.37,0.54,-1.69,0.51,-1.45
51345,0.70,-0.56,-1.34,-1.24,-0.27,-0.15
51359,1.61,-3.07,-1.85,-1.29,-0.22,0.33
51373,0.26,-1.83,-1.12,-0.82,0.39,0.12
51387,0.79,-2.29,-1.49,-0.10,0.34,0.01
51401,0.44,-0.28,-1.57,0.26,0.27,-0.04
51417,1.64,-7.16,-1.08,0.75,0.28,-0.00
51431,-0.95,-0.77,-0.49,1.11,0.21,-0.58
51447,0.65,-2.30,-1.75,1.30,-0.20,0.35
51461,-0.32,-1.42,-1.03,1.52,-0.16,0.15
51475,0.75,0.45,-2.60,1.81,-0.14,-0.12
51489,1.15,1.00,-2.53,1.62,0.16,-0.34
51504,1.53,5.17,-2.79,1.45,0.33,-0.48
51519,2.00,5.80,-3.54,0.69,-0.10,-0.37
51533,2.66,5.97,-3.63,0.02,-0.11,-0.21
51549,1.36,4.12,-1.96,-1.46,0.03,-0.13
51564,1.09,2.56,-2.33,-2.04,-0.11,-0.01
51578,0.24,0.49,-1.64,-2.49,-0.06,0.11
51592,0.45,1.19,-1.82,-2.27,-0.14,0.15
51608,1.49,3.31,-2.63,-1.85,-0.15,0.56
51622,1.65,3.79,-2.85,-1.77,-0.08,0.76
51636,1.47,4.36,-3.54,-1.82,-0.04,0.89
51650,1.35,4.63,-3.55,-2.05,0.01,0.99
51665,1.18,4.79,-3.56,-2.19,0.05,1.04
51679,0.56,3.87,-3.25,-2.45,0.15,1.35
51693,0.19,3.27,-3.02,-2.52,0.20,1.58
51709,-1.52,2.44,-2.68,-2.63,0.32,2.08
51723,-1.84,2.68,-3.16,-2.71,0.27,2.35
51737,-2.49,2.94,-4.16,-2.90,0.20,2.94
51751,-2.78,2.54,-3.96,-3.07,0.19,3.20
51766,-3.25,1.73,-3.73,-3.24,0.18,3.36
51780,-5.91,-2.03,-3.11,-3.66,0.06,3.41
51794,-6.72,-3.22,-3.10,-3.81,-0.04,3.39
51810,-7.12,-3.24,-3.57,-3.82,-0.29,3.54
51824,-6.68,-2.17,-3.57,-3.69,-0.46,3.79
51838,-5.97,-0.20,-4.53,-4.18,-0.61,4.38
51852,-6.24,-0.09,-5.61,-4.66,-0.56,4.52
51868,-7.03,-1.50,-6.12,-5.64,-0.47,4.04
51882,-7.27,-2.65,-6.40,-6.15,-0.63,3.53
51898,-5.57,-4.08,-6.22,-6.80,-1.33,2.74
51912,-4.36,-4.72,-5.66,-6.89,-1.57,2.57
51926,-2.13,-5.37,-4.64,-6.86,-1.62,2.49
51940,-0.47,-6.15,-3.75,-6.19,-1.16,2.61
51954,0.12,-6.28,-2.67,-5.63,-0.72,2.70
51970,0.25,-6.32,-1.63,-4.13,-0.00,2.67
51984,0.21,-6.39,-1.26,-3.30,0.27,2.51
52000,-0.40,-6.26,0.05,-1.80,0.81,1.92
52014,-0.70,-6.28,0.36,-1.22,0.99,1.59
52028,-1.01,-6.12,0.61,-0.74,1.06,1.39
52042,-0.80,-6.15,0.95,-0.08,1.03,1.33
52057,0.52,-5.39,1.21,0.09,0.96,1.37
52072,0.93,-4.94,1.13,0.16,0.71,1.31
52086,1.18,-4.51,1.32,0.07,0.62,1.21
52101,1.76,-3.84,1.98,-0.19,0.46,0.97
52115,1.98,-3.84,2.24,-0.56,0.24,0.55
52129,3.04,-3.75,2.51,-0.77,0.08,0.28
52143,3.40,-3.77,2.41,-1.11,-0.13,-0.20
52158,4.06,-3.98,2.24,-1.15,-0.15,-0.34
52173,4.12,-4.07,2.07,-1.02,-0.09,-0.43
52187,4.05,-4.18,1.85,-0.86,-0.04,-0.40
52202,3.41,-4.54,1.82,-0.48,-0.03,-0.31
52216,3.18,-4.70,1.92,-0.30,-0.09,-0.28
52230,2.89,-4.74,1.95,0.06,-0.24,-0.22
52244,2.98,-4.62,1.91,0.24,-0.28,-0.18
52265,3.26,-4.21,1.76,0.50,-0.30,-0.12
52279,3.32,-3.65,1.31,0.52,-0.29,-0.11
52293,3.19,-3.57,1.13,0.44,-0.19,-0.15
52308,2.30,-3.63,0.97,0.36,-0.15,-0.19
52323,1.95,-3.79,0.94,0.22,-0.14,-0.31
52337,1.56,-4.05,0.94,0.20,-0.14,-0.37
52353,0.39,-5.12,0.89,0.31,-0.13,-0.49
52367,-0.03,-5.37,0.87,0.41,-0.10,-0.51
52381,-1.09,-5.59,0.55,0.58,-0.10,-0.49
52395,-1.28,-5.59,0.27,0.66,-0.11,-0.48
52411,-1.69,-5.35,-0.28,0.69,-0.17,-0.60
52425,-1.89,-5.12,-0.39,0.65,-0.21,-0.73
52439,-2.51,-4.74,-0.50,0.59,-0.25,-0.87
52454,-2.69,-4.63,-0.25,0.52,-0.28,-1.18
52469,-2.84,-4.62,0.00,0.52,-0.28,-1.34
52483,-1.98,-4.34,0.58,0.51,-0.21,-1.65
52497,-1.21,-3.96,0.55,0.51,-0.11,-1.78
52513,0.37,-3.02,-0.22,0.58,0.18,-1.94
52527,0.31,-2.76,-0.41,0.66,0.35,-2.00
52541,-1.07,-2.63,-0.43,0.91,0.54,-2.11
52555,-1.68,-2.57,-0.44,1.09,0.53,-2.17
52571,-2.68,-2.07,-0.69,1.49,0.38,-2.24
52586,-3.18,-1.22,-1.12,1.68,0.31,-2.22
52602,-3.50,-0.16,-1.43,1.92,0.11,-2.11
52616,-3.56,0.56,-1.44,1.93,-0.01,-2.07
52630,-3.43,0.89,-1.74,1.87,-0.18,-2.05
52645,-2.89,1.46,-2.70,1.65,-0.48,-2.08
52660,-2.19,2.22,-3.16,1.51,-0.60,-2.09
52675,-2.07,2.46,-3.16,1.22,-0.77,-2.10
52689,-1.36,2.76,-3.32,1.09,-0.79,-2.12
52706,-0.73,3.09,-2.80,1.00,-0.62,-2.25
52722,-0.13,4.20,-2.22,0.77,-0.36,-2.41
52736,-0.24,4.70,-2.19,0.59,-0.10,-2.42
52752,-0.77,5.27,-1.97,0.10,0.26,-2.29
52766,-0.95,5.29,-1.95,-0.21,0.27,-2.25
52780,-1.04,5.33,-1.95,-0.52,0.24,-2.23
52794,-0.78,5.35,-1.87,-0.90,0.19,-2.08
52808,-0.70,5.25,-1.78,-0.94,0.17,-1.94
52825,-0.66,5.33,-1.62,-0.82,0.14,-1.55
52839,-0.64,5.18,-1.52,-0.68,0.14,-1.32
52855,-0.67,5.09,-1.49,-0.26,0.11,-0.99
52869,-0.65,5.34,-1.40,-0.09,0.14,-0.86
52883,-0.97,5.85,-1.26,0.21,0.24,-0.51
52897,-1.49,6.53,-1.33,0.29,0.26,-0.23
52913,-1.72,6.37,-0.62,0.05,0.21,0.53
52927,-1.60,6.11,-1.04,-0.04,0.15,0.81
52941,-2.28,6.55,-0.93,-0.26,0.18,1.00
52956,-2.55,6.15,-0.86,-0.65,0.21,1.52
52970,-3.59,5.23,-0.35,-0.80,0.14,1.76
52984,-4.74,4.57,-0.34,-0.95,-0.04,2.22
52998,-5.23,4.10,-0.28,-0.98,-0.09,2.52
53014,-6.74,3.18,-0.80,-0.96,-0.07,3.18
53028,-7.13,2.77,-0.86,-0.97,-0.09,3.53
53042,-7.86,1.48,-0.93,-1.01,-0.19,3.85
53057,-7.44,0.63,-0.67,-1.22,-0.51,4.33
53072,-6.57,-0.30,-0.36,-1.29,-0.66,4.45
53086,-3.22,-3.00,1.64,-1.18,-0.72,4.45
53100,-2.13,-4.12,2.12,-0.92,-0.48,4.39
53116,-0.57,-6.59,2.97,-0.15,0.49,4.31
53130,-0.50,-6.84,2.66,0.19,0.76,4.20
53144,-1.10,-4.50,-0.32,0.92,0.88,3.89
53158,-1.23,-3.91,-0.87,1.21,1.00,3.73
53174,-1.77,-3.53,-0.82,1.36,1.08,3.06
53188,-2.05,-3.66,-0.25,1.24,0.87,2.49
53203,-2.47,-4.10,0.51,1.06,0.50,1.87
53218,-1.96,-4.23,0.98,0.67,-0.28,0.95
53232,-1.37,-4.09,1.11,0.47,-0.51,0.73
53246,0.90,-3.30,1.20,0.10,-0.56,0.63
53260,1.41,-3.11,1.22,-0.14,-0.45,0.63
53276,1.99,-2.74,1.30,-0.80,-0.30,0.57
53290,2.39,-2.70,1.34,-1.20,-0.33,0.54
53307,2.85,-3.19,1.02,-1.88,-0.50,0.49
53321,3.26,-3.93,0.82,-2.05,-0.53,0.50
53335,3.57,-4.60,0.37,-1.98,-0.39,0.55
53349,3.63,-5.10,0.52,-1.77,-0.30,0.60
53365,3.63,-5.65,0.52,-1.13,-0.21,0.73
53379,3.59,-5.90,0.56,-0.73,-0.13,0.78
53393,3.31,-5.91,0.89,-0.33,-0.03,0.79
53408,3.22,-5.83,0.98,0.34,0.20,0.83
53422,3.10,-5.67,1.23,0.61,0.28,0.87
53436,3.06,-5.69,1.33,0.88,0.38,0.84
53450,3.01,-5.68,1.43,0.93,0.42,0.75
53466,2.67,-5.80,1.50,0.88,0.44,0.49
53480,2.50,-5.91,1.46,0.84,0.46,0.35
53494,1.74,-6.36,1.59,0.80,0.48,0.20
53509,1.45,-6.59,1.65,0.81,0.48,-0.08
53524,1.12,-6.76,1.78,0.87,0.49,-0.24
53538,-0.22,-7.07,1.87,1.13,0.54,-0.61
53552,-0.74,-6.94,1.87,1.29,0.59,-0.79
53568,-2.07,-6.04,1.51,1.57,0.58,-1.06
53582,-2.39,-5.68,1.57,1.62,0.50,-1.16
53596,-3.43,-5.35,2.22,1.60,0.19,-1.38
53610,-3.61,-5.39,2.52,1.58,0.04,-1.51
53625,-3.57,-5.41,2.73,1.59,-0.05,-1.64
53639,-2.10,-5.11,2.66,1.80,-0.09,-1.83
53653,-1.58,-4.78,2.18,1.96,-0.08,-1.87
53669,-1.40,-4.18,0.48,2.29,-0.00,-1.84
53683,-1.81,-4.07,-0.02,2.42,-0.01,-1.83
53697,-3.24,-3.46,-0.82,2.64,-0.24,-1.84
53711,-3.41,-2.99,-1.22,2.72,-0.49,-1.85
53727,-3.42,-1.78,-1.87,2.78,-0.74,-1.87
53741,-3.18,-0.68,-2.18,2.74,-1.18,-2.01
53757,-2.99,0.51,-2.33,2.46,-1.64,-2.31
53771,-2.56,1.35,-1.97,2.18,-1.85,-2.50
53785,-2.24,1.83,-2.06,1.83,-1.99,-2.70
53799,-1.73,2.61,-2.87,1.02,-1.87,-2.96
53813,-2.13,3.16,-3.35,0.63,-1.70,-2.96
53829,-2.31,4.23,-3.69,-0.21,-1.73,-2.61
53844,-1.09,4.52,-3.77,-0.58,-1.79,-2.36
53860,0.00,4.48,-3.36,-1.16,-1.47,-2.13
53874,0.33,4.33,-3.02,-1.33,-1.23,-2.13
53888,0.67,3.01,-2.37,-1.35,-0.81,-2.02
53902,0.51,2.61,-2.25,-1.21,-0.60,-1.88
53918,-0.29,2.56,-2.26,-0.69,-0.25,-1.42
53932,-0.43,2.88,-2.43,-0.37,-0.15,-1.13
53946,-0.24,4.02,-2.75,-0.08,-0.10,-0.87
53961,-0.12,4.39,-2.88,0.23,-0.18,-0.63
53975,-0.02,4.72,-2.90,0.24,-0.29,-0.67
53989,0.18,5.19,-2.94,0.00,-0.51,-0.85
54003,0.12,5.17,-2.89,-0.16,-0.58,-0.89
54019,-0.33,4.53,-2.41,-0.43,-0.60,-0.80
54033,-0.42,4.30,-2.36,-0.48,-0.57,-0.67
54047,-0.74,4.24,-2.07,-0.45,-0.51,-0.53
54062,-0.83,4.28,-2.13,-0.33,-0.33,-0.03
54077,-1.01,4.45,-2.07,-0.24,-0.22,0.23
54091,-1.91,4.45,-2.09,-0.19,-0.04,0.77
54105,-2.41,4.34,-2.06,-0.21,0.03,1.00
54121,-4.11,3.80,-2.41,-0.34,0.11,1.50
54135,-4.63,3.62,-2.51,-0.42,0.13,1.75
54149,-5.59,3.25,-2.62,-0.60,0.04,2.33
54163,-6.59,2.85,-2.92,-0.74,-0.03,2.62
54179,-6.91,1.97,-2.85,-1.07,-0.13,3.09
54193,-5.99,1.06,-2.63,-1.27,-0.18,3.25
54208,-3.60,0.09,-2.12,-1.47,-0.21,3.35
54223,-2.41,-0.48,-1.76,-1.75,-0.15,3.43
54237,-0.69,-1.53,-0.77,-1.76,0.02,3.42
54251,0.30,-2.75,0.54,-1.46,0.61,3.29
54271,-0.25,-3.92,1.49,-0.70,1.23,3.10
54285,-0.78,-4.09,1.70,-0.24,1.53,3.02
54299,-2.00,-3.74,0.91,0.23,1.80,2.93
54313,-2.15,-3.65,0.73,1.03,2.07,2.66
54328,-2.19,-3.55,0.52,1.28,2.11,2.40
54342,-2.24,-3.13,1.01,1.45,1.86,1.81
54356,-2.06,-3.12,1.17,1.40,1.56,1.59
54372,-0.90,-2.68,1.54,1.13,0.89,1.39
54386,-0.39,-2.39,1.70,0.95,0.65,1.35
54400,0.98,-1.32,2.02,0.39,0.32,1.18
54414,1.31,-1.11,2.07,-0.01,0.17,1.04
54429,1.60,-1.06,2.03,-0.50,0.01,0.88
54443,2.25,-1.59,1.95,-1.57,-0.25,0.57
54457,2.39,-2.04,1.91,-2.03,-0.33,0.46
54473,2.69,-3.34,2.13,-2.56,-0.39,0.31
54487,2.85,-3.73,2.07,-2.65,-0.43,0.29
54501,3.49,-4.70,1.94,-2.49,-0.41,0.33
54515,3.67,-5.00,1.97,-2.26,-0.36,0.38
54531,3.92,-5.53,1.89,-1.95,-0.28,0.43
54545,4.04,-5.74,2.02,-1.12,-0.06,0.52
54561,4.08,-5.74,2.06,-0.18,0.18,0.61
54575,4.00,-5.47,2.27,0.28,0.29,0.67
54589,3.97,-5.34,2.30,0.68,0.40,0.70
54603,3.71,-5.14,2.37,1.32,0.60,0.68
54617,3.12,-5.03,2.42,1.53,0.67,0.62
54633,2.28,-5.07,2.63,1.78,0.77,0.46
54647,1.36,-5.31,2.84,1.84,0.77,0.39
54663,0.44,-5.68,3.04,1.93,0.69,0.26
54677,-0.01,-5.86,3.08,1.96,0.63,0.18
54691,-0.96,-5.86,2.72,1.99,0.57,0.08
54705,-1.11,-5.66,2.44,1.95,0.40,-0.18
54720,-1.38,-4.84,2.00,1.87,0.27,-0.32
54735,-1.42,-4.59,1.92,1.55,-0.11,-0.64
54749,-1.39,-4.35,1.83,1.32,-0.30,-0.83
54764,-1.55,-4.04,2.00,0.87,-0.59,-1.30
54778,-1.68,-3.96,2.12,0.70,-0.67,-1.53
54792,-1.64,-3.94,2.23,0.53,-0.75,-1.87
54806,-1.49,-3.85,2.12,0.51,-0.79,-1.98
54822,-1.70,-3.52,0.95,0.54,-0.87,-2.11
54836,-2.08,-3.28,0.56,0.59,-0.78,-2.14
54850,-2.45,-3.07,0.28,0.59,-0.78,-2.14
54866,-2.97,-2.46,-0.41,0.65,-1.05,-2.05
54881,-2.94,-2.13,-0.59,0.70,-1.19,-2.05
54895,-2.77,-1.52,-0.78,0.86,-1.35,-2.10
54909,-2.76,-1.35,-0.90,0.96,-1.35,-2.13
54926,-2.80,-1.24,-1.42,1.17,-1.28,-2.13
54940,-2.86,-1.10,-1.46,1.26,-1.22,-2.07
54954,-2.39,-0.72,-1.93,1.36,-1.17,-1.87
54968,-1.37,-0.32,-2.24,1.38,-1.11,-1.78
54984,-0.47,0.43,-2.56,1.32,-0.89,-1.72
54998,0.10,1.14,-2.65,1.22,-0.80,-1.73
55014,0.31,1.77,-2.79,0.93,-0.70,-1.82
55028,0.33,2.06,-2.84,0.77,-0.66,-1.89
55042,0.44,2.42,-2.94,0.60,-0.63,-1.98
55056,0.30,2.82,-3.02,0.26,-0.61,-2.09
55070,0.23,2.88,-2.98,0.11,-0.63,-2.11
55086,0.05,3.04,-3.01,-0.10,-0.61,-2.03
55100,-0.04,3.14,-2.99,-0.13,-0.57,-1.94
55116,-0.07,3.33,-3.01,-0.10,-0.50,-1.70
55130,-0.15,3.41,-3.04,-0.05,-0.45,-1.56
55144,-0.33,3.55,-3.00,0.10,-0.32,-1.28
55158,-0.30,3.56,-2.90,0.18,-0.27,-1.14
55173,-0.18,3.66,-2.58,0.24,-0.21,-0.98
55188,-0.25,3.71,-2.49,0.35,-0.05,-0.61
55202,-0.35,3.74,-2.34,0.40,0.04,-0.42
55217,-0.38,3.80,-2.35,0.46,0.22,-0.05
55231,-0.46,3.85,-2.32,0.45,0.29,0.14
55245,-0.65,3.93,-2.20,0.34,0.39,0.49
55259,-0.80,3.89,-2.14,0.25,0.42,0.64
55275,-1.76,3.82,-2.03,0.00,0.49,0.95
55289,-2.10,3.72,-1.90,-0.15,0.51,1.11
55303,-3.12,3.20,-1.68,-0.30,0.52,1.29
55318,-3.33,2.96,-1.71,-0.63,0.52,1.69
55333,-3.57,2.68,-1.59,-0.78,0.56,1.89
55347,-3.74,1.80,-1.34,-1.08,0.63,2.30
55361,-3.30,1.37,-1.22,-1.20,0.67,2.47
55377,-1.42,0.45,-0.71,-1.34,0.77,2.67
55391,-0.86,0.08,-0.38,-1.33,0.84,2.71
55405,-0.10,-0.80,0.39,-1.12,1.06,2.73
55419,-0.02,-1.45,1.07,-0.94,1.19,2.70
55435,-0.54,-2.05,1.52,-0.47,1.44,2.63
55449,-1.46,-2.71,1.42,-0.22,1.56,2.63
55463,-1.87,-2.98,1.37,0.02,1.65,2.59
55478,-2.51,-3.11,1.16,0.48,1.72,2.41
55492,-2.86,-2.88,1.08,0.62,1.64,2.29
55506,-2.67,-2.81,1.23,0.67,1.26,2.01
55520,-1.99,-2.56,1.57,0.56,1.00,1.83
55536,-0.92,-2.34,1.90,0.16,0.57,1.46
55550,-0.36,-2.16,2.17,-0.13,0.44,1.29
55566,1.20,-1.84,2.42,-0.84,0.27,0.99
55580,1.68,-1.89,2.51,-1.23,0.17,0.85
55594,2.42,-1.99,2.25,-1.61,0.06,0.73
55608,2.88,-2.50,2.02,-2.17,-0.05,0.56
55622,2.90,-2.79,2.00,-2.34,-0.09,0.49
55638,2.44,-3.59,1.81,-2.38,-0.13,0.42
55652,2.28,-3.84,1.81,-2.30,-0.14,0.40
55668,2.15,-4.38,1.78,-1.95,-0.20,0.37
55682,2.20,-4.46,1.73,-1.72,-0.21,0.37
55696,2.32,-4.59,1.88,-1.45,-0.19,0.39
55710,2.34,-4.68,1.99,-0.91,-0.09,0.49
55725,2.55,-4.85,2.31,-0.65,-0.03,0.55
55740,2.70,-4.83,2.38,-0.20,0.10,0.64
55754,2.80,-4.75,2.51,-0.03,0.15,0.67
55769,2.75,-4.76,2.67,0.25,0.35,0.69
55783,2.58,-4.79,2.75,0.34,0.45,0.66
55797,1.81,-4.98,2.84,0.44,0.53,0.55
55811,1.52,-5.16,2.81,0.45,0.53,0.48
55827,0.90,-5.65,2.94,0.52,0.51,0.32
55841,0.07,-6.13,2.90,0.59,0.49,0.23
55855,-0.40,-6.36,2.89,0.69,0.48,0.15
55870,-1.88,-6.52,2.63,0.90,0.42,-0.05
55885,-2.28,-6.45,2.58,0.99,0.35,-0.16
55899,-2.78,-6.15,2.67,1.06,0.11,-0.45
55913,-2.66,-5.86,2.88,1.05,-0.04,-0.64
55929,-2.05,-5.37,3.16,1.03,-0.29,-1.05
55943,-1.07,-4.90,3.05,1.02,-0.34,-1.22
55957,-0.29,-4.31,2.59,1.01,-0.33,-1.36
55971,-0.14,-4.03,2.31,1.02,-0.39,-1.52
55986,-0.08,-3.71,1.76,1.00,-0.46,-1.56
56000,-0.32,-3.42,1.22,0.98,-0.64,-1.64
56014,-0.66,-3.26,0.76,1.00,-0.72,-1.69
56030,-1.08,-2.82,0.62,1.12,-0.88,-1.79
56044,-1.24,-2.54,0.66,1.21,-0.98,-1.81
56058,-1.47,-1.77,0.46,1.29,-1.07,-1.83
56072,-1.48,-1.47,0.32,1.37,-1.13,-1.82
56087,-1.38,-1.06,0.18,1.33,-1.17,-1.81
56101,-1.18,-0.68,-0.19,1.08,-1.28,-1.71
56115,-1.03,-0.59,-0.43,0.90,-1.33,-1.65
56131,-0.31,-0.45,-1.02,0.56,-1.32,-1.58
56145,-0.10,-0.33,-1.21,0.44,-1.28,-1.56
56159,0.29,0.05,-1.64,0.29,-1.23,-1.59
56173,0.37,0.26,-1.77,0.24,-1.21,-1.63
56189,0.46,0.90,-2.00,0.13,-1.14,-1.76
56203,0.38,1.12,-2.08,0.06,-1.11,-1.84
56219,0.20,1.47,-2.26,-0.09,-1.07,-1.96
56233,0.09,1.67,-2.32,-0.15,-1.04,-1.98
56247,0.02,1.82,-2.36,-0.18,-1.02,-1.98
56261,0.20,2.23,-2.51,-0.22,-0.99,-1.90
56280,0.20,2.59,-2.61,-0.21,-0.91,-1.76
56294,0.26,2.76,-2.62,-0.20,-0.86,-1.69
56308,0.13,3.05,-2.64,-0.17,-0.79,-1.63
56323,0.00,3.25,-2.56,-0.09,-0.68,-1.45
56338,-0.13,3.37,-2.53,-0.03,-0.61,-1.32
56352,-0.43,3.56,-2.52,0.06,-0.46,-1.01
56366,-0.62,3.76,-2.62,0.09,-0.39,-0.84
56382,-0.79,4.03,-2.68,0.07,-0.26,-0.47
56396,-0.88,4.24,-2.75,0.02,-0.21,-0.27
56410,-1.06,4.42,-2.73,-0.17,-0.11,0.15
56425,-1.21,4.42,-2.54,-0.30,-0.06,0.35
56441,-1.88,4.10,-2.35,-0.60,0.07,0.76
56455,-2.12,3.89,-2.23,-0.74,0.15,0.96
56471,-3.18,3.36,-2.34,-0.96,0.28,1.42
56485,-3.53,3.17,-2.29,-1.05,0.33,1.69
56499,-3.69,2.91,-2.17,-1.15,0.36,1.97
56513,-2.98,2.09,-1.77,-1.36,0.36,2.43
56527,-2.33,1.86,-1.60,-1.47,0.38,2.58
56544,-1.08,0.86,-0.80,-1.60,0.55,2.79
56558,-0.91,0.23,-0.42,-1.59,0.66,2.88
56573,-1.18,-1.36,0.66,-1.32,0.94,2.95
56587,-1.33,-1.79,0.99,-1.12,1.06,2.96
56601,-1.99,-2.52,1.08,-0.68,1.25,2.98
56615,-2.07,-2.76,1.07,-0.50,1.31,2.97
56631,-2.13,-2.90,0.82,-0.18,1.42,2.78
56645,-2.14,-2.65,0.87,-0.09,1.36,2.61
56659,-1.78,-2.89,1.07,-0.06,1.21,2.42
56674,-1.02,-2.90,1.15,-0.15,0.77,1.98
56688,-0.56,-2.87,1.36,-0.24,0.56,1.73
56702,0.36,-2.81,1.47,-0.50,0.25,1.31
56716,1.18,-2.71,1.74,-0.68,0.14,1.13
56732,1.77,-2.79,1.29,-1.05,-0.02,0.85
56746,2.06,-3.06,1.25,-1.12,0.01,0.75
56760,2.09,-3.17,1.26,-1.17,0.02,0.65
56775,2.08,-3.25,1.26,-1.20,-0.03,0.59
56790,2.11,-3.51,1.26,-1.16,-0.06,0.63
56804,2.21,-3.86,1.51,-1.02,-0.04,0.68
56818,2.17,-4.04,1.79,-0.92,-0.01,0.68
56834,2.05,-4.22,1.74,-0.68,0.10,0.72
56848,2.01,-4.22,1.94,-0.57,0.20,0.78
56862,2.11,-4.09,2.04,-0.44,0.25,0.96
56876,2.24,-4.24,2.10,-0.41,0.25,1.01
56891,2.67,-4.57,2.24,-0.39,0.25,1.01
56905,2.96,-5.04,2.46,-0.31,0.28,0.84
56919,3.02,-5.24,2.56,-0.22,0.30,0.75
56935,2.80,-5.82,2.55,0.02,0.38,0.64
56949,2.53,-5.97,2.58,0.16,0.43,0.60
56963,1.27,-6.11,2.47,0.38,0.49,0.52
56977,0.76,-6.28,2.53,0.45,0.48,0.45
56993,-0.45,-6.99,2.47,0.52,0.44,0.36
57007,-0.71,-7.08,2.23,0.60,0.29,0.05
57023,-1.21,-6.43,1.70,0.70,0.13,-0.31
57037,-1.41,-6.14,1.64,0.73,0.03,-0.45
57051,-1.61,-5.89,1.70,0.71,-0.08,-0.58
57065,-2.31,-5.78,2.26,0.58,-0.25,-0.92
57079,-2.37,-5.79,2.45,0.53,-0.32,-1.14
57095,-1.15,-5.56,2.50,0.51,-0.39,-1.51
57109,-0.50,-5.22,2.16,0.55,-0.40,-1.62
57125,0.69,-4.24,1.01,0.63,-0.33,-1.70
57139,0.74,-3.94,0.84,0.67,-0.26,-1.72
57153,0.47,-3.55,0.52,0.73,-0.21,-1.76
57167,-0.13,-3.35,0.21,0.90,-0.30,-1.94
57182,-0.92,-2.62,0.13,1.05,-0.37,-2.04
57197,-1.76,-2.36,0.46,1.44,-0.40,-2.10
57211,-2.16,-2.13,0.37,1.51,-0.47,-2.06
57227,-2.61,-1.42,0.32,1.69,-0.59,-2.00
57241,-2.53,-0.85,0.23,1.65,-0.66,-1.95
57255,-2.11,-0.69,-0.13,1.39,-0.84,-1.79
57269,-1.43,-0.82,-0.53,1.14,-0.92,-1.73
57285,-0.79,-0.55,-0.94,0.71,-0.97,-1.66
57299,-0.49,-0.36,-1.08,0.55,-0.96,-1.63
57313,0.34,0.04,-1.38,0.43,-0.96,-1.60
57328,0.52,0.27,-1.51,0.26,-0.94,-1.70
57343,0.87,0.64,-1.69,0.20,-0.93,-1.84
57357,0.79,1.18,-1.82,0.15,-0.86,-2.11
57371,0.66,1.39,-1.89,0.14,-0.83,-2.19
57387,0.36,1.59,-1.95,0.15,-0.75,-2.24
57401,0.33,1.80,-2.00,0.18,-0.73,-2.22
57415,0.42,2.48,-2.32,0.29,-0.70,-2.10
57429,0.40,2.69,-2.43,0.35,-0.66,-2.00
57446,0.37,3.12,-2.38,0.47,-0.56,-1.81
57460,0.34,3.33,-2.32,0.52,-0.52,-1.72
57476,0.35,3.71,-2.43,0.63,-0.46,-1.52
57490,0.16,3.88,-2.40,0.69,-0.35,-1.39
57505,-0.35,4.22,-2.38,0.76,-0.10,-1.04
57519,-0.56,4.53,-2.41,0.74,-0.04,-0.81
57534,-0.46,4.75,-2.51,0.66,-0.01,-0.57
57549,-0.37,4.73,-2.40,0.21,0.11,0.04
57563,-0.48,4.67,-2.27,0.21,0.11,0.04
57578,-0.91,4.50,-2.00,-0.26,0.27,0.61
57592,-1.56,4.18,-1.59,-0.37,0.32,0.84
57606,-2.31,3.64,-1.33,-0.50,0.42,1.29
57620,-3.19,3.18,-1.32,-0.53,0.48,1.52
57636,-3.86,2.80,-1.24,-0.64,0.55,2.03
57650,-3.97,2.57,-1.21,-0.74,0.53,2.30
57664,-3.06,2.03,-0.96,-0.89,0.48,2.53
57679,-2.37,1.75,-0.74,-1.22,0.38,2.79
57693,-1.26,1.32,-0.52,-1.37,0.39,2.83
57707,-0.70,0.44,0.05,-1.53,0.55,2.88
57721,-0.68,-0.09,0.41,-1.50,0.63,2.88
57737,-1.35,-1.54,1.17,-1.24,0.80,2.92
57751,-1.59,-2.28,1.37,-1.04,0.91,2.91
57765,-2.29,-3.36,1.38,-0.78,1.01,2.84
57780,-2.37,-3.51,1.34,-0.23,1.15,2.64
57795,-2.33,-3.59,1.27,-0.00,1.13,2.56
57809,-1.87,-3.42,1.07,0.30,0.91,2.36
57823,-1.57,-3.40,1.07,0.35,0.77,2.19
57839,-0.53,-3.00,1.27,0.23,0.48,1.75
57853,-0.12,-2.87,1.34,0.10,0.35,1.54
57867,1.10,-2.53,1.34,-0.23,0.15,1.18
57881,1.41,-2.50,1.31,-0.42,0.09,1.02
57896,1.65,-2.51,1.30,-0.62,0.06,0.87
57910,2.12,-2.79,1.18,-0.94,-0.01,0.64
57925,2.16,-3.00,1.21,-1.03,-0.05,0.57
57940,2.10,-3.44,1.22,-1.03,-0.09,0.54
57954,2.13,-3.53,1.22,-0.97,-0.08,0.54
57968,2.34,-3.56,1.31,-0.83,-0.06,0.58
