time,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z
58144,-5.44,-1.71,-0.33,0.25,0.77,4.21
58158,-3.66,-1.70,-0.37,0.50,0.63,4.10
58172,-2.04,-1.51,0.00,0.53,0.51,3.92
58188,-0.11,-1.27,0.57,0.49,0.27,3.41
58202,0.81,-1.05,0.92,0.44,0.22,3.12
58221,3.12,-0.22,1.09,0.24,0.32,2.60
58237,3.91,-0.41,0.74,-0.08,0.59,2.15
58251,3.84,-0.74,0.70,-0.33,0.76,1.76
58265,3.44,-1.40,0.86,-0.33,0.76,1.76
58280,3.11,-1.79,0.82,-0.50,0.65,1.45
58295,3.03,-2.05,0.90,-0.46,0.58,1.47
58309,2.95,-2.74,1.29,-0.40,0.51,1.51
58323,2.96,-3.08,1.55,-0.33,0.37,1.54
58339,2.94,-3.70,2.02,-0.26,0.22,1.50
58353,2.98,-3.70,1.89,-0.23,0.20,1.52
58367,2.91,-3.54,1.65,-0.23,0.18,1.67
58381,2.29,-3.83,1.61,-0.30,0.19,1.72
58396,1.75,-4.30,1.73,-0.41,0.18,1.69
58410,0.42,-5.36,1.90,-0.73,0.08,1.46
58424,-0.82,-6.36,1.79,-0.86,-0.02,1.37
58440,-1.68,-7.95,1.46,-1.05,-0.30,1.27
58454,-2.37,-9.94,1.15,-1.12,-0.43,1.18
58468,-2.48,-11.37,0.70,-1.30,-0.68,0.80
58482,-1.78,-11.52,0.36,-1.34,-0.83,0.59
58498,-1.14,-11.23,0.18,-1.21,-1.00,0.14
58512,-0.78,-10.85,0.50,-1.03,-0.90,-0.18
58528,1.17,-8.58,0.93,-0.58,-0.53,-0.92
58542,1.76,-7.81,0.59,-0.24,-0.19,-1.28
58556,1.76,-7.15,-0.24,0.18,0.27,-1.65
58570,-0.57,-7.34,0.07,1.05,1.19,-2.45
58584,-2.35,-7.56,0.31,1.38,1.34,-2.78
58601,-6.91,-7.68,-0.13,1.82,1.21,-2.94
58615,-7.42,-7.23,-0.20,1.99,0.98,-2.82
58631,-6.61,-4.82,-0.58,2.07,0.39,-2.75
58645,-6.07,-3.80,-0.57,1.97,0.08,-2.79
58659,-4.10,-1.82,-0.51,1.53,-0.60,-2.90
58673,-3.39,-1.24,-0.60,1.28,-0.88,-2.97
58689,-1.20,0.14,-0.65,0.82,-1.08,-3.10
58703,-0.64,0.51,-0.65,0.63,-0.98,-3.17
58717,0.06,1.37,-0.62,0.48,-0.79,-3.27
58732,0.44,2.10,-0.72,0.30,-0.43,-3.47
58746,0.34,2.60,-0.98,0.26,-0.30,-3.56
58760,0.04,3.94,-1.16,0.25,-0.13,-3.70
58774,-0.09,4.30,-1.25,0.17,-0.14,-3.75
58790,-0.34,4.54,-1.43,-0.07,-0.25,-3.84
58804,-0.68,4.43,-1.62,-0.13,-0.28,-3.90
58818,-1.54,4.64,-1.62,-0.09,-0.27,-3.91
58833,-1.92,4.78,-1.35,0.16,-0.12,-3.72
58848,-2.15,5.00,-1.34,0.35,-0.07,-3.52
58862,-2.42,5.62,-1.38,0.68,-0.01,-3.10
58876,-2.59,5.99,-1.51,0.79,0.02,-2.90
58892,-3.52,6.09,-1.75,0.91,0.14,-2.58
58906,-4.94,5.97,-1.90,0.94,0.20,-2.40
58920,-6.68,5.96,-1.89,1.04,0.22,-1.81
58934,-7.25,5.85,-1.94,1.07,0.13,-1.38
58950,-7.24,5.73,-2.42,0.99,-0.16,-0.52
58964,-6.97,5.96,-2.64,0.89,-0.23,-0.16
58979,-6.53,6.35,-2.76,0.74,-0.27,0.20
58994,-6.72,6.17,-2.74,0.28,-0.23,0.92
59008,-7.08,5.87,-2.68,-0.00,-0.23,1.29
59023,-7.69,4.81,-2.55,-0.57,-0.31,2.05
59037,-7.20,4.45,-2.49,-0.85,-0.39,2.41
59053,-5.41,3.87,-2.45,-1.30,-0.51,2.97
59067,-5.13,3.59,-2.32,-1.44,-0.47,3.18
59083,-5.70,2.32,-0.94,-1.58,-0.32,3.53
59097,-5.95,1.54,-0.34,-1.55,-0.28,3.69
59111,-7.03,-1.35,0.46,-1.17,-0.03,3.94
59125,-7.41,-2.40,0.73,-0.81,0.28,4.05
59141,-7.61,-3.79,0.84,-0.04,0.87,4.24
59155,-6.90,-3.23,0.24,0.28,1.03,4.29
59169,-6.05,-2.91,-0.33,0.56,1.10,4.28
59184,-3.96,-2.14,-1.30,0.93,1.10,4.02
59198,-3.28,-2.05,-1.24,0.97,1.02,3.77
59212,-1.76,-1.73,-0.55,0.83,0.60,3.15
59226,0.00,-0.98,0.45,0.64,0.30,2.84
59242,2.21,-0.52,0.96,0.12,-0.08,2.24
59256,4.29,-0.17,0.97,-0.15,-0.03,1.94
59270,5.46,-0.34,0.79,-0.37,0.14,1.66
59285,5.59,-0.49,0.78,-0.68,0.44,1.25
59300,5.02,-0.93,0.79,-0.77,0.54,1.12
59314,4.12,-1.56,1.15,-0.74,0.75,1.00
59328,3.07,-2.02,1.70,-0.68,0.81,0.97
59344,2.54,-2.05,1.68,-0.62,0.65,0.91
59358,2.50,-1.94,1.72,-0.62,0.50,0.89
59372,2.60,-1.78,1.39,-0.66,0.33,0.88
59386,2.54,-1.91,1.35,-0.83,0.07,0.88
59401,2.13,-2.25,1.28,-0.91,-0.00,0.89
59415,1.25,-2.86,1.40,-0.98,-0.06,1.00
59429,-0.07,-3.70,1.85,-0.96,-0.07,1.11
59445,-1.37,-4.98,2.27,-0.94,-0.19,1.37
59459,-1.86,-5.54,2.28,-0.96,-0.29,1.46
59473,-2.60,-6.67,0.98,-1.02,-0.46,1.61
59487,-2.82,-7.09,0.57,-1.05,-0.51,1.68
59503,-2.82,-8.53,0.12,-1.22,-0.66,1.67
59517,-2.40,-9.01,0.26,-1.41,-0.85,1.51
59533,0.33,-9.38,1.07,-1.77,-1.41,0.93
59547,1.73,-9.32,1.24,-1.77,-1.56,0.62
59561,3.19,-9.19,1.13,-1.60,-1.45,0.34
59575,4.78,-8.87,0.12,-0.69,-0.39,-0.18
59589,3.58,-8.94,-0.18,-0.01,0.37,-0.47
59605,-3.16,-9.66,-0.17,1.36,1.76,-1.16
59619,-5.16,-9.77,-0.27,1.88,2.05,-1.45
59635,-6.16,-8.18,-0.84,2.52,1.68,-1.74
59649,-5.36,-7.11,-1.28,2.69,1.26,-1.81
59663,-4.17,-5.12,-1.49,2.77,0.86,-1.91
59677,-3.75,-3.72,-1.14,2.70,0.28,-2.24
59692,-3.23,-2.43,-0.74,2.57,0.04,-2.41
59707,-2.23,-1.46,-0.35,2.12,-0.50,-2.69
59721,-1.63,-0.98,-0.28,1.83,-0.75,-2.80
59737,-0.39,-0.44,-0.29,1.20,-0.93,-3.07
59751,0.73,-0.38,-0.47,0.93,-0.83,-3.25
59765,1.26,0.19,-0.80,0.63,-0.42,-3.53
59779,1.58,0.54,-1.16,0.61,-0.28,-3.57
59795,1.37,1.15,-1.70,0.75,-0.10,-3.49
59809,1.10,1.57,-1.99,0.89,-0.02,-3.46
59823,0.19,2.95,-2.14,1.05,0.08,-3.45
59838,-0.20,3.54,-2.02,1.32,0.19,-3.49
59853,-0.54,4.20,-1.64,1.37,0.13,-3.48
59867,-0.88,4.61,-1.70,1.32,-0.08,-3.46
59881,-1.16,4.65,-1.74,1.25,-0.15,-3.46
59897,-2.47,4.39,-1.72,1.12,-0.14,-3.41
59911,-3.23,4.26,-1.75,1.10,-0.10,-3.30
59925,-5.83,3.50,-2.22,1.11,-0.09,-3.13
59939,-6.83,3.47,-2.44,1.18,-0.16,-2.66
59954,-7.59,3.54,-2.75,1.22,-0.23,-2.35
59968,-7.74,4.30,-2.96,1.22,-0.51,-1.68
59983,-7.37,4.67,-3.28,1.11,-0.72,-1.38
59998,-6.59,5.27,-3.76,0.81,-0.94,-0.91
60012,-6.71,5.20,-3.75,0.61,-0.93,-0.68
60026,-7.22,4.78,-3.54,0.11,-0.91,-0.07
60041,-7.07,4.75,-3.59,-0.17,-0.93,0.28
60057,-4.88,4.70,-3.61,-0.75,-0.91,0.98
60071,-4.04,4.72,-3.67,-1.06,-0.86,1.26
60087,-3.01,4.71,-3.60,-1.58,-0.65,1.66
60101,-3.07,4.33,-2.96,-1.75,-0.51,1.82
60115,-3.65,3.58,-1.88,-1.86,-0.40,1.99
60129,-4.90,2.19,-0.89,-1.83,-0.17,2.31
60143,-5.53,1.28,-0.39,-1.59,0.06,2.48
60160,-6.75,0.08,0.29,-0.78,0.74,2.85
60174,-7.27,-1.07,0.13,-0.34,1.07,3.14
60189,-6.41,-1.02,-0.57,0.39,1.50,3.58
60203,-5.44,-0.06,-1.29,0.68,1.61,3.65
60222,-4.05,0.45,-1.50,1.01,1.64,3.67
60238,-1.73,1.33,-0.62,0.92,1.26,3.52
60252,-0.72,1.55,-0.11,0.76,0.97,3.36
60266,2.38,2.23,0.81,0.53,0.71,3.15
60281,3.34,2.34,0.84,-0.04,0.46,2.61
60296,4.27,2.42,0.66,-0.34,0.50,2.35
60311,4.10,2.10,0.51,-0.90,0.63,2.02
60325,3.63,1.69,0.86,-1.13,0.72,1.98
60341,1.75,-0.30,1.27,-1.44,0.80,1.99
60356,1.44,-0.69,1.80,-1.49,0.76,1.96
60370,1.77,-1.63,0.45,-1.58,0.21,1.88
60384,2.18,-1.90,0.43,-1.54,0.02,1.88
60401,2.33,-2.09,0.19,-1.17,-0.03,1.87
60415,1.61,-2.40,0.59,-1.08,0.04,1.92
60429,0.39,-3.13,1.22,-0.74,0.24,2.08
60443,-1.26,-3.74,1.71,-0.66,0.29,2.14
60460,-2.61,-4.61,2.31,-0.61,0.31,2.24
60474,-2.96,-5.14,2.34,-0.63,0.26,2.29
60490,-3.51,-7.06,1.72,-0.84,0.15,2.38
60504,-4.03,-8.03,1.57,-0.94,0.19,2.39
60518,-6.05,-11.88,1.57,-1.05,0.27,2.38
60532,-5.62,-13.03,1.95,-1.26,0.31,2.18
60547,-0.61,-12.82,3.50,-1.39,0.03,1.91
60562,1.34,-12.21,3.60,-1.42,-0.77,1.19
60576,3.05,-11.41,3.53,-1.16,-0.75,0.88
60591,5.04,-8.55,2.23,-0.13,0.15,0.29
60605,4.49,-8.01,1.41,0.52,0.64,-0.04
60619,-0.78,-8.90,1.39,1.71,1.85,-0.94
60633,-3.08,-9.57,1.42,2.10,2.26,-1.46
60649,-6.38,-9.48,0.96,2.55,2.01,-2.23
60663,-6.05,-8.48,0.53,2.73,1.47,-2.33
60677,-5.01,-6.23,-0.55,2.89,0.83,-2.30
60692,-4.83,-4.72,-0.49,3.01,-0.23,-2.25
60706,-5.03,-3.99,-0.29,2.94,-0.68,-2.30
60720,-4.50,-2.41,0.79,2.56,-1.61,-2.47
60734,-3.74,-1.72,1.01,2.21,-2.15,-2.58
60750,-1.64,-0.41,0.45,1.25,-3.05,-2.94
60764,0.38,0.21,-0.33,0.21,-2.70,-3.47
60778,1.03,0.95,-0.68,0.21,-2.70,-3.47
60793,1.06,1.43,-1.00,-0.83,-1.72,-4.01
60808,0.97,1.73,-1.38,-1.10,-1.72,-4.02
60823,0.78,2.22,-1.63,-1.36,-1.52,-4.02
60837,0.78,2.37,-1.97,-1.32,-1.30,-4.04
60853,0.10,2.70,-2.00,-1.06,-0.81,-4.09
60867,-0.77,2.41,-2.14,-0.86,-0.63,-4.10
60881,-2.11,2.50,-2.20,-0.31,-0.35,-4.04
60895,-2.73,2.72,-2.36,0.00,-0.24,-3.93
60911,-3.97,4.79,-2.41,0.62,-0.11,-3.46
60925,-4.35,5.79,-2.66,0.90,-0.05,-3.12
60942,-5.68,6.83,-2.97,1.20,0.08,-2.52
60956,-6.42,6.65,-2.93,1.13,0.01,-2.38
60970,-7.20,6.85,-2.91,0.96,-0.21,-2.31
60984,-6.71,7.45,-2.97,0.55,-0.81,-1.85
60999,-4.85,8.36,-3.17,0.44,-0.94,-1.35
61014,-4.85,8.18,-3.23,0.36,-0.50,-0.25
61028,-5.23,7.74,-2.92,0.30,-0.14,0.21
61044,-7.19,5.63,-2.30,-0.12,0.03,0.96
61059,-7.29,5.03,-2.35,-0.38,-0.05,1.35
61073,-5.19,4.16,-2.30,-0.78,-0.00,2.34
61087,-4.14,4.00,-2.16,-0.85,0.11,2.83
61103,-2.89,3.70,-1.50,-0.89,0.33,3.42
61117,-3.56,3.29,-1.19,-0.92,0.45,3.52
61131,-4.94,2.35,-0.70,-0.90,0.61,3.56
61145,-6.71,1.33,-0.24,-0.75,0.83,3.62
61160,-7.33,0.59,-0.04,-0.58,0.86,3.69
61174,-8.28,-1.04,0.33,-0.17,0.93,3.80
61188,-8.65,-2.11,0.30,-0.01,1.01,3.79
61204,-7.66,-2.47,-0.09,0.16,1.11,3.65
61218,-6.07,-2.23,-0.44,0.15,1.03,3.59
61232,-3.87,-2.48,-0.32,-0.01,0.53,3.40
61246,-1.61,-2.45,0.04,-0.13,0.17,3.20
61261,-0.29,-2.44,0.19,-0.23,-0.12,2.94
61275,2.14,-2.19,0.80,-0.30,-0.29,2.35
61289,4.01,-1.67,0.75,-0.26,-0.13,2.10
61305,5.05,-1.27,0.78,-0.14,0.34,1.73
61319,5.17,-0.96,0.47,-0.09,0.51,1.60
61333,4.79,-1.11,0.40,-0.12,0.75,1.34
61347,4.38,-1.27,0.60,-0.21,0.81,1.21
61363,3.49,-1.66,1.25,-0.32,0.77,1.10
61377,3.46,-1.71,1.29,-0.57,0.45,0.95
61393,3.94,-1.77,1.28,-0.78,0.09,0.94
61407,4.12,-1.84,1.29,-0.86,0.02,0.95
61421,4.13,-1.96,1.46,-0.92,0.01,0.96
61435,3.23,-2.23,1.23,-1.08,0.05,0.96
61449,2.52,-2.52,1.17,-1.17,0.08,0.99
61465,0.29,-3.46,1.06,-1.33,0.09,1.03
61479,-0.48,-3.95,1.52,-1.41,-0.00,1.11
61495,-1.84,-5.52,0.96,-1.61,-0.44,1.26
61509,-1.82,-6.05,0.36,-1.72,-0.65,1.29
61523,-2.56,-7.70,-0.58,-1.77,-0.75,1.27
61537,-3.12,-8.60,-0.43,-1.76,-0.75,1.23
61552,-3.91,-10.42,0.44,-1.71,-0.77,1.17
61567,-3.08,-11.45,1.35,-1.57,-1.01,0.89
61581,-1.77,-11.56,1.74,-1.44,-1.06,0.68
61596,3.07,-10.37,1.63,-1.02,-0.73,0.20
61610,4.10,-9.83,1.29,-0.65,-0.36,-0.05
61624,4.23,-9.21,-0.02,0.44,0.58,-0.58
61638,1.23,-9.00,-0.42,1.06,1.25,-0.93
61654,-3.11,-8.95,0.23,2.15,2.19,-1.67
61668,-5.80,-8.40,0.41,2.50,2.17,-1.94
61682,-6.08,-7.60,0.24,2.71,1.85,-2.13
61697,-5.40,-5.98,-0.23,2.84,0.93,-2.36
61711,-5.03,-4.88,-0.80,2.78,0.58,-2.53
61725,-5.46,-3.75,-0.49,2.48,0.01,-2.86
61739,-5.34,-2.88,-0.09,2.24,-0.36,-2.95
61755,-3.97,-1.42,-0.20,1.56,-1.19,-3.01
61769,-2.95,-0.57,-0.51,1.15,-1.49,-3.08
61783,0.03,1.19,-1.07,0.75,-1.62,-3.20
61798,0.67,1.58,-1.13,0.16,-1.44,-3.61
61812,1.49,2.12,-1.21,-0.03,-1.24,-3.85
61826,1.30,3.08,-0.90,-0.14,-0.84,-4.12
61841,1.04,3.55,-0.92,-0.11,-0.65,-4.10
61857,0.56,4.27,-1.29,0.08,-0.21,-3.91
61871,0.33,4.35,-1.36,0.18,-0.05,-3.81
61885,-0.14,4.00,-1.61,0.24,0.04,-3.75
61900,-0.40,4.08,-1.70,0.34,0.05,-3.67
61916,-0.87,4.86,-1.86,0.61,0.04,-3.34
61930,-1.22,5.24,-1.99,0.77,0.07,-3.03
61946,-2.80,5.59,-2.09,1.00,0.27,-2.33
61961,-3.50,5.77,-2.22,1.07,0.36,-2.06
61975,-4.80,6.17,-2.48,1.08,0.40,-1.81
61989,-5.56,6.21,-2.38,0.93,0.23,-1.26
62003,-5.80,6.08,-2.47,0.75,0.01,-0.97
62019,-6.30,5.59,-2.76,0.32,-0.39,-0.44
62033,-6.70,5.47,-2.98,0.11,-0.45,-0.19
62049,-7.57,5.23,-3.00,-0.18,-0.28,0.47
62063,-8.03,4.87,-2.88,-0.31,-0.26,0.87
62077,-7.58,4.43,-2.92,-0.65,-0.47,1.62
62091,-5.95,4.15,-2.90,-0.83,-0.54,1.91
62107,-3.63,4.00,-2.42,-1.16,-0.54,2.33
62121,-2.74,3.86,-2.11,-1.32,-0.52,2.50
62135,-2.30,2.79,-1.04,-1.42,-0.46,2.63
62150,-2.84,2.18,-0.67,-1.39,-0.09,2.78
62165,-4.88,1.01,0.27,-1.20,0.23,2.86
62179,-6.69,-0.68,0.82,-0.57,0.73,3.17
62193,-7.70,-1.96,0.89,-0.25,0.90,3.33
62209,-7.29,-1.99,0.45,0.30,1.18,3.38
62228,-5.82,-1.13,-0.43,0.62,1.35,3.32
62242,-5.22,-1.05,-0.62,0.64,1.29,3.29
62258,-3.13,-0.74,-0.24,0.44,0.87,3.10
62272,-2.18,-0.64,0.00,0.25,0.51,2.92
62286,-0.08,-0.31,0.39,0.03,0.12,2.71
62301,1.93,0.07,0.67,-0.43,-0.42,2.22
62316,2.93,0.08,0.72,-0.64,-0.44,1.97
62330,4.74,-0.09,0.70,-0.92,-0.17,1.55
62344,4.91,-0.29,0.61,-1.02,-0.03,1.43
62360,4.74,-0.86,0.30,-1.05,0.14,1.33
62374,4.11,-1.35,0.24,-0.98,0.24,1.33
62388,3.52,-1.67,0.62,-0.73,0.36,1.35
62402,3.38,-1.75,0.99,-0.63,0.29,1.36
62418,3.73,-2.05,1.09,-0.58,0.01,1.34
62432,3.71,-2.22,0.83,-0.64,-0.10,1.29
62448,3.81,-2.33,0.30,-0.69,-0.11,1.23
62462,3.20,-2.20,0.68,-0.73,0.11,1.06
62476,2.22,-2.79,0.47,-0.82,0.10,1.13
62490,0.96,-3.86,0.97,-0.94,0.01,1.20
62504,0.10,-4.37,1.01,-0.99,-0.01,1.15
62520,-1.97,-6.07,1.32,-1.04,-0.12,1.13
62534,-2.55,-6.55,1.21,-1.06,-0.21,1.18
62550,-3.88,-7.67,0.08,-1.06,-0.31,1.39
62564,-4.09,-8.23,-0.10,-1.07,-0.30,1.49
62578,-3.52,-9.00,0.17,-1.14,-0.34,1.50
62592,-2.70,-9.14,0.58,-1.45,-0.69,1.18
62606,-1.71,-9.25,1.09,-1.65,-0.98,0.92
62622,2.39,-9.65,1.85,-1.73,-1.22,0.31
62636,3.54,-9.76,1.59,-1.49,-0.88,0.00
62652,3.35,-10.22,0.22,-0.38,0.28,-0.50
62666,1.90,-10.55,0.04,0.39,0.86,-0.68
62681,-2.86,-10.78,0.71,1.92,1.81,-1.11
62695,-3.56,-10.02,0.39,2.45,1.89,-1.36
62711,-3.53,-7.54,-0.03,3.18,1.50,-1.74
62725,-3.04,-5.24,-0.55,3.35,1.22,-1.87
62739,-3.58,-3.24,-0.47,3.32,0.96,-2.00
62753,-4.47,-1.84,-0.10,2.85,0.42,-2.35
62768,-4.67,-1.44,-0.16,2.39,0.09,-2.48
62782,-3.92,-0.94,-0.46,1.26,-0.83,-2.73
62796,-1.76,-0.28,-0.90,0.66,-1.41,-2.91
62812,0.03,0.40,-1.13,-0.40,-2.43,-3.33
62826,1.68,-0.31,-1.34,-0.83,-2.71,-3.53
62840,2.50,-0.90,-1.91,-1.12,-2.63,-3.76
62854,2.29,-0.79,-1.60,-0.83,-1.41,-4.18
62869,0.87,0.13,-1.01,-0.38,-0.73,-4.23
62883,-1.12,1.72,-1.43,0.53,-0.08,-3.93
62897,-2.14,2.86,-1.57,0.84,0.09,-3.76
62913,-2.42,4.21,-1.71,0.98,0.21,-3.76
62927,-2.40,4.59,-1.81,0.92,0.14,-3.85
62941,-2.63,4.38,-1.97,0.72,-0.02,-4.01
62955,-3.04,4.47,-2.10,0.64,-0.00,-4.01
62971,-4.21,4.78,-2.35,0.65,0.08,-3.89
62985,-4.74,5.05,-2.42,0.89,0.32,-3.26
63001,-5.96,6.06,-2.78,1.15,0.49,-2.52
63015,-6.28,6.32,-2.79,1.23,0.53,-2.21
63029,-6.44,6.48,-2.64,1.27,0.50,-1.93
63044,-5.94,6.58,-2.14,1.19,0.31,-1.39
63058,-5.71,6.52,-2.20,1.13,0.25,-1.08
63074,-6.16,6.09,-2.37,1.05,0.54,-0.25
63088,-6.52,5.91,-2.32,0.98,0.78,0.30
63104,-6.64,5.09,-2.53,0.57,0.85,1.53
63118,-6.01,4.78,-2.56,0.26,0.76,2.07
63132,-4.33,4.37,-2.12,-0.34,0.62,2.79
63146,-3.46,4.14,-1.88,-0.60,0.53,3.01
63162,-3.46,3.70,-1.37,-1.05,0.50,3.31
63176,-4.41,3.04,-0.59,-1.19,0.55,3.44
63190,-5.39,1.85,0.03,-1.26,0.61,3.57
63205,-6.74,0.55,-0.09,-1.22,0.59,3.71
63221,-7.25,-0.14,-0.09,-1.11,0.62,3.73
63235,-7.61,-1.07,-0.35,-0.80,0.77,3.67
63249,-6.99,-1.06,-0.93,-0.67,0.77,3.64
63265,-5.39,-1.22,-1.37,-0.62,0.51,3.61
63279,-4.02,-1.58,-1.38,-0.70,0.27,3.56
63293,-2.30,-2.53,-1.15,-0.89,-0.28,3.27
63307,-1.33,-2.91,-0.81,-0.95,-0.51,3.03
63323,1.87,-2.70,0.29,-0.88,-0.70,2.29
63337,2.94,-2.45,0.48,-0.88,-0.70,2.29
63353,5.07,-1.53,0.50,-0.62,-0.05,1.89
63367,5.35,-1.34,0.25,-0.58,0.15,1.72
63381,5.41,-1.20,0.06,-0.58,0.35,1.51
63395,4.61,-1.42,0.21,-0.62,0.63,1.07
63409,4.13,-1.74,0.22,-0.65,0.69,0.84
63425,2.81,-1.74,0.99,-0.68,0.59,0.63
63439,2.64,-1.91,0.79,-0.68,0.46,0.68
63455,3.00,-2.16,0.55,-0.64,0.32,0.70
63469,3.12,-2.19,0.60,-0.63,0.34,0.66
63483,1.37,-2.51,0.95,-0.60,0.41,0.62
63497,0.90,-3.10,0.77,-0.69,0.38,0.75
63512,-0.80,-3.46,1.34,-0.71,0.37,0.75
63527,-1.98,-4.08,1.57,-0.75,0.14,0.97
63541,-1.88,-4.61,1.79,-0.85,-0.06,1.10
63556,-1.65,-5.51,1.37,-0.99,-0.29,1.23
63570,-1.56,-5.98,1.06,-1.01,-0.28,1.27
63584,-2.17,-6.72,1.20,-1.06,-0.10,1.35
63598,-2.58,-7.67,1.16,-1.12,-0.09,1.36
63614,-2.30,-8.57,1.86,-1.20,-0.16,1.28
63628,-0.69,-9.31,2.72,-1.26,-0.49,0.87
63642,0.47,-9.62,2.59,-1.16,-0.56,0.59
63657,2.59,-9.99,1.82,-0.44,-0.09,0.08
63671,2.66,-10.31,1.09,0.12,0.32,-0.10
63685,0.24,-10.76,0.80,1.43,1.17,-0.54
63699,-2.84,-10.23,0.83,2.00,1.44,-0.83
63715,-4.47,-8.72,0.37,2.84,1.35,-1.35
63729,-4.59,-7.73,0.19,3.02,1.07,-1.56
63743,-4.04,-5.01,-0.37,3.04,0.73,-1.77
63758,-3.99,-4.28,-0.48,2.84,0.04,-2.26
63772,-3.72,-3.23,-0.25,2.64,-0.28,-2.53
63786,-3.04,-2.04,-0.32,2.21,-1.00,-2.97
63800,-2.51,-1.46,-0.48,1.96,-1.31,-3.14
63816,-0.55,-0.07,-0.75,1.39,-1.58,-3.46
63830,0.02,0.47,-0.99,1.13,-1.53,-3.62
63844,1.23,1.53,-1.24,0.91,-1.42,-3.78
63859,1.24,1.95,-1.33,0.62,-1.17,-4.04
63874,1.11,2.31,-1.55,0.55,-1.05,-4.10
63888,0.32,3.08,-1.79,0.53,-0.72,-4.08
63902,-0.08,3.32,-1.88,0.55,-0.57,-4.00
63918,-0.93,3.39,-2.07,0.59,-0.44,-3.84
63932,-1.32,3.47,-2.17,0.61,-0.41,-3.76
63946,-2.47,3.78,-2.80,0.74,-0.30,-3.54
63960,-2.91,4.16,-2.84,0.85,-0.23,-3.35
63975,-3.30,4.55,-2.86,0.94,-0.21,-3.10
63989,-3.92,5.38,-3.02,0.98,-0.29,-2.59
64004,-4.17,5.55,-3.19,0.94,-0.35,-2.39
64019,-4.85,5.92,-3.38,0.81,-0.40,-2.07
64033,-5.14,5.98,-3.43,0.72,-0.42,-1.85
64047,-5.47,5.93,-3.36,0.53,-0.48,-1.25
64061,-5.58,5.90,-3.39,0.44,-0.51,-0.90
64077,-5.97,5.79,-3.62,0.25,-0.36,-0.15
64091,-6.42,5.66,-3.33,0.12,-0.25,0.26
64107,-6.44,5.20,-3.13,-0.24,-0.20,1.11
64122,-5.88,4.59,-2.91,-0.46,-0.18,1.48
64136,-4.51,3.99,-2.34,-0.69,-0.10,1.82
64150,-3.43,3.62,-1.87,-1.07,0.09,2.37
64164,-3.11,3.42,-1.65,-1.22,0.19,2.58
64181,-3.17,2.98,-1.21,-1.35,0.44,2.86
64195,-4.34,2.59,-1.04,-1.34,0.60,2.96
64210,-5.99,1.89,-0.71,-1.17,0.82,3.17
64229,-8.76,0.06,-0.40,-0.90,0.96,3.40
64243,-9.14,-0.64,-0.29,-0.77,0.97,3.41
64259,-7.75,-1.26,-0.20,-0.60,0.82,3.26
64273,-6.51,-1.23,-0.31,-0.58,0.65,3.20
64287,-3.41,-1.36,-0.61,-0.55,0.47,3.19
64302,-2.34,-1.54,-0.49,-0.50,0.23,3.16
64318,-0.20,-1.57,0.01,-0.46,0.06,2.86
64332,1.78,-0.96,0.40,-0.43,-0.03,2.64
64346,3.57,-0.56,0.57,-0.38,-0.07,2.42
64362,4.55,-0.09,0.50,-0.26,0.11,2.03
64377,4.74,0.00,0.43,-0.23,0.31,1.87
64391,4.46,-0.15,0.41,-0.22,0.70,1.61
64405,3.35,-0.71,0.53,-0.27,0.82,1.51
64421,2.33,-1.47,1.11,-0.31,0.83,1.36
64435,1.95,-1.80,1.36,-0.31,0.71,1.33
64449,2.33,-1.82,1.34,-0.35,0.39,1.34
64463,2.58,-1.80,1.38,-0.38,0.27,1.35
64479,2.62,-1.84,1.43,-0.43,0.21,1.35
64493,2.37,-1.95,1.45,-0.58,0.21,1.29
64509,1.08,-2.35,1.42,-0.82,0.17,1.25
64523,0.51,-2.76,1.46,-0.94,0.12,1.26
64537,-0.10,-3.24,1.58,-1.05,0.08,1.27
64551,-1.86,-5.06,2.00,-1.21,-0.06,1.29
64565,-2.21,-5.66,1.86,-1.25,-0.15,1.32
64581,-2.79,-7.05,1.09,-1.21,-0.24,1.44
64595,-2.95,-7.62,1.07,-1.17,-0.26,1.51
64611,-2.55,-9.35,1.27,-1.21,-0.36,1.42
64625,-1.93,-9.66,1.47,-1.28,-0.48,1.22
64639,0.81,-9.60,2.36,-1.32,-0.61,0.95
64653,2.08,-9.34,2.54,-1.25,-0.70,0.41
64668,3.88,-8.31,1.68,-1.05,-0.52,0.15
64683,3.81,-7.63,0.29,-0.26,0.17,-0.35
64697,2.63,-7.91,0.24,0.33,0.70,-0.62
64712,-2.92,-9.76,1.54,1.52,1.65,-1.29
64726,-4.48,-9.84,1.30,1.98,1.74,-1.62
64740,-5.71,-8.64,0.73,2.65,1.30,-1.83
64754,-4.77,-6.58,-0.11,2.89,0.94,-1.77
64769,-3.80,-4.31,-0.64,2.99,0.59,-1.77
64784,-3.63,-2.69,-0.41,2.77,-0.07,-2.05
64798,-3.64,-2.04,-0.28,2.50,-0.40,-2.25
64813,-3.22,-1.24,-0.20,1.78,-1.17,-2.62
64827,-2.04,-0.80,0.01,1.41,-1.55,-2.80
64842,-0.43,-0.09,-0.25,0.70,-1.95,-3.21
64856,0.93,0.19,-0.52,0.42,-1.84,-3.42
64872,1.16,0.83,-0.70,0.08,-1.26,-3.71
