time,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z
99364,-2.65,0.42,1.49,-0.29,1.84,3.04
99378,-3.60,-0.36,1.81,-0.13,1.98,3.06
99393,-4.36,-0.83,1.60,0.17,2.17,3.11
99408,-4.51,-1.16,1.54,0.29,2.19,3.14
99422,-4.47,-2.00,1.52,0.47,1.97,3.14
99437,-4.03,-2.49,1.57,0.53,1.73,3.08
99452,-2.99,-3.16,1.95,0.57,1.10,2.82
99466,-1.96,-2.67,2.78,0.51,0.81,2.63
99480,-0.38,-3.94,2.57,0.43,0.17,2.24
99494,0.50,-3.19,3.16,0.17,0.01,1.89
99509,1.85,-2.61,2.61,-0.26,-0.14,1.59
99523,3.27,-2.71,1.79,-0.53,0.16,1.09
99537,3.31,-2.95,2.06,-0.54,0.35,0.80
99553,2.74,-2.68,1.72,-0.67,0.33,0.35
99567,2.47,-3.01,1.73,-0.65,0.37,0.25
99581,2.06,-3.18,2.41,-0.50,0.38,0.10
99595,2.19,-2.93,2.48,-0.45,0.30,0.10
99611,2.96,-2.82,2.84,-0.34,0.09,0.23
99625,3.19,-2.95,2.76,-0.29,0.04,0.28
99641,3.62,-2.66,2.59,-0.15,0.16,0.27
99655,3.54,-2.40,2.30,-0.11,0.25,0.29
99669,3.32,-2.14,2.21,-0.11,0.35,0.34
99683,2.06,-2.03,2.11,-0.26,0.49,0.45
99697,1.54,-2.19,2.51,-0.37,0.52,0.46
99713,0.13,-2.81,3.09,-0.56,0.41,0.43
99727,-0.19,-3.16,2.97,-0.62,0.34,0.45
99743,-1.32,-4.48,2.70,-0.58,0.34,0.63
99757,-1.83,-5.01,2.64,-0.51,0.39,0.76
99771,-2.81,-5.92,2.48,-0.40,0.43,0.88
99785,-3.62,-6.23,2.12,-0.21,0.40,0.96
99800,-4.04,-6.70,2.57,-0.16,0.31,0.93
99815,-3.04,-7.10,3.55,-0.10,0.02,0.75
99829,-2.07,-7.27,3.95,-0.01,-0.10,0.59
99844,-0.09,-7.43,4.14,0.42,-0.01,0.20
99858,0.95,-7.45,3.13,0.75,0.13,-0.00
99872,0.58,-7.23,3.14,1.36,0.46,-0.45
99886,-0.83,-6.64,2.93,1.64,0.60,-0.69
99901,-2.12,-5.85,2.97,1.88,0.68,-0.91
99917,-2.48,-5.43,2.79,2.20,0.47,-1.21
99931,-2.96,-4.14,2.34,2.28,0.19,-1.30
99946,-3.00,-3.68,2.14,2.26,-0.47,-1.43
99961,-2.94,-2.98,1.96,2.18,-0.74,-1.49
99975,-2.78,-2.13,1.78,1.94,-1.18,-1.57
99989,-2.67,-1.84,1.74,1.77,-1.39,-1.58
100005,-1.85,-1.25,1.35,1.31,-1.85,-1.65
100019,-1.39,-0.98,1.12,1.05,-2.01,-1.73
100033,0.24,-0.34,0.53,0.49,-2.12,-1.93
100047,0.63,-0.08,0.25,0.22,-2.08,-2.03
100063,1.31,0.36,-0.35,-0.04,-2.02,-2.12
100077,1.36,0.45,-0.62,-0.46,-1.92,-2.30
100091,1.34,0.57,-1.04,-0.58,-1.88,-2.42
100106,0.96,1.01,-1.57,-0.75,-1.79,-2.63
100120,0.72,1.26,-1.77,-0.81,-1.76,-2.68
100134,0.51,1.51,-2.00,-0.82,-1.74,-2.68
100148,0.48,1.75,-2.08,-0.77,-1.73,-2.67
100164,0.44,2.37,-2.17,-0.59,-1.64,-2.58
100178,0.28,2.59,-2.22,-0.50,-1.55,-2.51
100193,-0.36,3.06,-2.32,-0.39,-1.44,-2.43
100207,-0.78,3.37,-2.37,-0.15,-1.22,-2.26
100221,-1.20,3.66,-2.43,-0.06,-1.12,-2.12
100235,-2.01,4.13,-2.60,0.09,-0.91,-1.73
100249,-2.11,4.27,-2.65,0.13,-0.84,-1.48
100265,-1.78,4.78,-2.97,0.16,-0.70,-0.99
100279,-1.77,4.88,-2.98,0.15,-0.59,-0.73
100295,-2.08,5.15,-2.87,0.03,-0.34,-0.19
100309,-2.57,5.22,-2.61,-0.08,-0.21,0.10
100323,-2.87,5.21,-2.49,-0.23,-0.07,0.39
100338,-3.66,4.75,-2.49,-0.59,0.28,0.99
100353,-3.44,4.10,-2.36,-0.77,0.45,1.30
100368,-2.97,3.77,-2.21,-1.07,0.65,1.92
100382,-1.85,3.20,-1.79,-1.18,0.69,2.22
100398,-0.92,2.34,-1.32,-1.23,0.84,2.69
100418,-1.39,1.28,-0.10,-1.02,1.17,2.91
100432,-1.94,0.79,0.36,-0.85,1.33,2.96
100448,-4.21,-0.35,1.24,-0.44,1.69,2.96
100462,-4.79,-0.75,1.29,-0.25,1.85,2.95
100476,-5.57,-1.38,0.80,0.05,2.00,2.97
100490,-5.47,-1.54,0.81,0.14,1.97,2.97
100506,-4.72,-1.82,0.82,0.22,1.60,2.90
100520,-3.84,-1.89,1.18,0.18,1.29,2.79
100534,-2.40,-1.99,2.02,0.08,0.99,2.62
100549,-1.01,-1.48,3.33,-0.20,0.50,2.15
100564,-0.10,-2.17,3.95,-0.41,0.30,1.91
100578,1.18,-0.27,4.80,-1.01,-0.16,1.34
100592,2.83,-2.45,2.40,-1.58,-0.35,1.23
100608,4.13,-3.55,1.02,-1.63,-0.04,0.72
100622,3.86,-2.92,1.72,-1.40,0.24,0.46
100637,3.17,-2.55,1.09,-1.13,0.18,0.49
100651,2.91,-3.14,1.18,-0.92,0.23,0.72
100667,2.80,-3.18,1.83,-0.32,0.41,0.79
100681,2.89,-2.60,1.87,-0.15,0.34,0.69
100697,3.45,-2.30,1.91,0.04,0.12,0.76
100711,3.73,-2.62,2.12,0.07,0.11,0.87
100725,3.98,-2.89,2.22,0.10,0.13,0.93
100739,3.80,-2.83,2.00,0.11,0.26,0.95
100753,3.34,-2.79,1.76,0.07,0.41,0.97
100769,1.14,-3.03,2.49,-0.05,0.83,1.02
100783,0.33,-3.25,2.73,-0.18,0.89,1.00
100799,-1.33,-4.13,3.13,-0.47,0.72,0.92
100813,-1.52,-4.59,2.99,-0.60,0.56,0.89
100827,-1.96,-6.06,2.50,-0.80,0.28,0.91
100841,-2.10,-6.56,2.23,-0.85,0.21,0.93
100856,-3.02,-7.27,2.20,-0.88,0.20,0.93
100871,-3.31,-7.27,2.32,-1.04,-0.02,0.60
100885,-3.41,-7.25,2.55,-1.04,-0.02,0.60
100900,-2.46,-7.44,3.79,-1.01,-0.29,-0.07
100914,-1.65,-7.46,4.14,-0.86,-0.25,-0.35
100928,0.60,-7.43,3.06,-0.39,-0.07,-0.81
100942,0.96,-7.40,2.38,-0.12,0.04,-0.97
100958,0.26,-7.58,2.07,0.50,0.40,-1.20
100972,-1.62,-7.88,2.48,0.86,0.54,-1.32
100986,-2.98,-7.34,2.85,1.23,0.51,-1.41
101001,-3.23,-5.93,2.61,1.85,0.03,-1.44
101015,-3.10,-5.06,2.12,2.02,-0.22,-1.39
101029,-2.81,-3.65,1.48,2.06,-0.46,-1.42
101043,-2.86,-2.90,1.55,1.91,-0.61,-1.55
101059,-2.89,-2.31,1.41,1.39,-1.14,-1.89
101073,-2.19,-2.18,1.21,1.13,-1.35,-2.04
101087,-1.04,-1.86,0.81,0.92,-1.45,-2.15
101102,-0.51,-1.62,0.59,0.68,-1.41,-2.33
101118,0.48,-0.75,0.21,0.60,-1.36,-2.40
101132,0.72,-0.33,-0.06,0.43,-1.29,-2.58
101146,1.23,0.25,-0.36,0.32,-1.29,-2.67
101161,1.49,0.93,-0.42,0.08,-1.34,-2.89
101175,1.50,1.25,-0.62,-0.03,-1.33,-3.01
101189,1.09,1.78,-0.99,-0.17,-1.11,-3.17
101203,0.71,2.05,-1.04,-0.22,-1.04,-3.19
101219,-0.18,2.35,-1.38,-0.25,-1.01,-3.17
101233,-0.43,2.57,-1.57,-0.21,-1.00,-3.06
101248,-0.64,3.15,-1.97,-0.14,-0.98,-2.98
101263,-0.70,3.36,-2.05,0.07,-0.99,-2.77
101277,-0.68,3.57,-2.19,0.20,-0.98,-2.65
101291,-0.49,4.14,-2.53,0.51,-0.87,-2.40
101305,-0.61,4.44,-2.59,0.67,-0.80,-2.25
101321,-1.20,5.17,-2.61,0.91,-0.56,-1.84
101335,-1.52,5.37,-2.61,0.99,-0.44,-1.61
101351,-2.21,6.05,-2.62,0.99,-0.21,-1.04
101365,-2.42,6.31,-2.63,0.89,-0.09,-0.70
101379,-2.81,6.54,-2.51,0.72,0.03,-0.33
101393,-3.26,6.22,-2.30,0.22,0.29,0.45
101407,-3.53,5.96,-2.18,-0.04,0.43,0.83
101423,-4.71,5.19,-2.39,-0.51,0.71,1.58
101437,-4.96,4.82,-2.35,-0.69,0.81,2.00
101453,-4.87,4.00,-2.10,-1.02,0.74,2.78
101467,-3.88,3.23,-1.58,-1.17,0.64,3.10
101481,-2.47,2.14,-0.91,-1.29,0.61,3.50
101495,-2.22,1.33,-0.32,-1.24,0.75,3.59
101511,-2.87,0.32,0.78,-0.98,1.10,3.71
101525,-3.50,-0.27,1.14,-0.82,1.25,3.76
101539,-5.76,-2.05,1.07,-0.65,1.43,3.78
101554,-6.21,-2.53,0.99,-0.29,1.76,3.70
101569,-6.18,-2.93,0.74,-0.13,1.75,3.65
101583,-4.80,-3.54,0.67,0.04,1.29,3.43
101597,-3.22,-3.90,0.77,0.05,1.01,3.20
101613,-1.87,-4.59,1.27,0.09,0.70,2.50
101627,-1.27,-4.69,1.55,0.19,0.65,2.12
101641,0.38,-3.64,2.36,0.34,0.63,1.78
101655,1.03,-3.20,1.87,0.56,0.53,1.30
101670,2.23,-2.19,2.10,0.51,0.53,1.09
101684,3.22,-1.85,1.73,0.15,0.56,0.63
101698,3.48,-1.80,1.82,-0.12,0.57,0.40
101714,3.40,-2.02,1.83,-0.74,0.44,0.17
101728,3.36,-2.65,1.69,-0.88,0.45,0.17
101742,2.95,-3.23,2.44,-0.81,0.46,0.19
101756,2.87,-2.98,2.71,-0.74,0.40,0.26
101772,3.07,-2.47,2.72,-0.64,0.31,0.49
101786,3.17,-2.37,2.94,-0.65,0.31,0.57
101802,3.16,-2.52,3.08,-0.78,0.26,0.58
101816,3.05,-2.76,3.01,-0.81,0.25,0.56
101830,2.88,-3.04,3.06,-0.78,0.28,0.56
101844,1.94,-3.56,3.16,-0.64,0.40,0.66
101858,1.46,-3.78,3.36,-0.54,0.47,0.76
101874,0.02,-4.75,3.91,-0.32,0.55,0.93
101888,-0.38,-5.07,3.89,-0.19,0.53,0.97
101904,-1.17,-5.67,3.70,0.01,0.49,1.05
101918,-2.10,-6.35,3.65,0.10,0.48,1.09
101932,-2.84,-7.31,3.59,0.17,0.44,1.09
101946,-3.09,-7.65,3.28,0.22,0.27,0.90
101961,-2.90,-7.36,3.51,0.22,0.13,0.71
101976,-2.62,-7.16,3.60,0.27,-0.21,0.32
101990,-1.85,-6.87,3.48,0.34,-0.33,0.08
102005,-1.21,-6.74,3.27,0.62,-0.24,-0.50
102019,-1.35,-6.86,2.94,0.81,-0.13,-0.82
102033,-2.33,-6.69,2.48,1.00,-0.03,-1.10
102047,-2.93,-6.46,2.13,1.35,0.01,-1.43
102062,-4.34,-5.48,1.57,1.52,-0.03,-1.45
102078,-4.60,-4.95,1.67,1.70,-0.42,-1.36
102092,-3.72,-3.48,1.11,1.66,-0.84,-1.33
102107,-3.00,-3.09,0.92,1.43,-1.55,-1.41
102122,-2.26,-2.73,0.79,1.26,-1.67,-1.53
102137,-1.07,-2.19,0.40,0.92,-1.57,-1.81
102152,-1.01,-1.93,0.21,0.74,-1.49,-1.92
102167,-0.74,-1.77,-0.04,0.40,-1.47,-2.06
102181,-0.33,-1.64,-0.30,0.29,-1.49,-2.10
102195,1.15,-1.01,-0.49,0.19,-1.42,-2.23
102209,1.53,-0.71,-0.64,0.20,-1.36,-2.31
102225,2.03,0.02,-0.87,0.24,-1.18,-2.51
102239,1.92,0.36,-1.04,0.27,-1.11,-2.63
102255,1.49,1.18,-1.29,0.33,-1.04,-2.83
102269,1.19,1.70,-1.39,0.31,-1.04,-2.89
102283,1.02,1.99,-1.59,0.26,-1.05,-2.90
102297,0.50,2.54,-1.83,0.15,-1.08,-2.89
102311,0.33,2.83,-1.92,0.10,-1.11,-2.85
102327,0.12,3.31,-2.11,0.07,-1.15,-2.72
102341,0.26,3.74,-2.36,0.08,-1.17,-2.63
102357,0.05,4.33,-2.59,0.11,-1.11,-2.43
102371,-0.45,4.61,-2.73,0.12,-1.04,-2.31
102385,-1.49,4.91,-2.56,0.12,-0.85,-2.02
102399,-2.06,4.97,-2.51,0.12,-0.79,-1.81
102419,-3.16,4.86,-2.36,0.17,-0.64,-1.26
102433,-3.27,4.89,-2.37,0.23,-0.52,-0.93
102447,-2.92,5.01,-2.22,0.28,-0.23,-0.16
102461,-2.78,5.02,-2.15,0.24,-0.09,0.22
102477,-2.98,5.00,-1.92,0.02,0.22,0.92
102491,-3.29,4.96,-1.81,-0.14,0.40,1.24
102507,-3.88,4.60,-1.63,-0.53,0.64,1.84
102521,-3.69,4.25,-1.49,-0.75,0.69,2.12
102535,-2.51,3.00,-0.88,-0.96,0.72,2.34
102549,-2.02,2.51,-0.60,-1.21,0.75,2.67
102563,-1.65,2.04,-0.31,-1.24,0.79,2.80
102579,-1.77,0.82,0.70,-1.05,1.03,3.01
102593,-2.07,0.38,1.14,-0.87,1.18,3.09
102609,-3.57,-0.67,1.73,-0.43,1.48,3.16
102623,-4.03,-1.03,1.78,-0.22,1.63,3.16
102637,-4.70,-1.54,1.51,0.14,1.83,3.13
102651,-4.92,-1.76,0.83,0.27,1.80,3.14
102667,-4.35,-2.19,0.74,0.34,1.42,3.09
102681,-3.45,-2.26,0.74,0.25,1.07,2.97
102695,-2.07,-2.80,1.19,0.08,0.69,2.78
102710,-1.26,-2.97,1.45,-0.33,0.10,2.27
102725,0.32,-2.69,2.05,-0.53,-0.10,1.98
102739,2.20,-2.39,1.27,-0.90,-0.37,1.49
102753,3.46,-2.07,1.03,-1.09,-0.32,1.28
102769,3.91,-2.33,0.80,-1.43,-0.03,0.85
102783,3.82,-2.64,0.86,-1.57,0.13,0.62
102798,2.91,-3.44,1.00,-1.66,0.23,0.20
102812,2.69,-3.50,1.03,-1.58,0.22,0.10
102828,2.70,-3.37,1.40,-1.28,0.17,0.16
102842,2.90,-3.41,1.60,-1.10,0.11,0.27
102858,3.46,-3.39,1.86,-0.78,0.02,0.39
102872,3.63,-3.27,1.70,-0.61,0.07,0.39
102886,3.75,-3.05,1.77,-0.45,0.18,0.40
102900,3.50,-2.59,1.42,-0.27,0.36,0.50
102914,3.18,-2.58,1.41,-0.23,0.44,0.56
102930,1.53,-2.60,1.99,-0.26,0.62,0.60
102944,0.93,-2.70,2.21,-0.30,0.69,0.60
102960,-0.67,-3.43,2.58,-0.44,0.71,0.66
102974,-1.05,-3.82,2.42,-0.52,0.64,0.73
102988,-1.96,-4.75,2.37,-0.59,0.53,0.90
103002,-2.80,-5.44,2.33,-0.59,0.49,0.96
103017,-3.23,-6.03,2.27,-0.57,0.45,1.03
103032,-3.62,-6.64,2.55,-0.54,0.35,1.08
103046,-3.59,-7.02,2.88,-0.51,0.28,1.04
103061,-2.75,-7.69,3.96,-0.41,0.17,0.80
103075,-0.99,-8.30,4.88,-0.30,0.10,0.64
103089,0.78,-8.73,4.12,0.19,0.09,0.29
103103,1.88,-8.86,3.21,0.55,0.16,0.11
103119,1.04,-8.41,2.19,1.41,0.65,-0.39
103133,-0.04,-7.98,2.22,1.86,0.94,-0.67
103147,-3.31,-6.53,2.45,2.26,1.14,-0.92
103162,-3.91,-5.86,2.58,2.80,0.96,-1.24
103176,-4.30,-4.66,2.28,2.90,0.56,-1.34
103190,-4.00,-3.50,1.76,2.78,-0.41,-1.46
103204,-3.76,-3.00,1.52,2.60,-0.79,-1.52
103221,-3.11,-2.25,1.61,2.10,-1.35,-1.63
103235,-2.80,-2.12,1.52,1.79,-1.64,-1.70
103249,-1.10,-1.95,1.05,1.47,-1.88,-1.78
103263,-0.51,-1.79,0.90,0.96,-2.04,-1.99
103278,0.45,-1.50,0.73,0.78,-1.96,-2.10
103292,0.89,-0.76,0.48,0.54,-1.72,-2.28
103306,0.96,-0.31,0.30,0.44,-1.58,-2.36
103322,1.21,0.70,-0.48,0.15,-1.40,-2.48
103337,1.21,1.05,-0.70,-0.02,-1.35,-2.54
103351,1.22,1.40,-1.18,-0.44,-1.39,-2.68
103365,1.15,1.49,-1.26,-0.60,-1.40,-2.75
103381,0.98,1.63,-1.37,-0.70,-1.37,-2.80
103395,0.94,1.81,-1.40,-0.70,-1.37,-2.80
103410,0.88,2.25,-1.65,-0.62,-1.33,-2.74
103424,0.74,2.51,-1.78,-0.21,-1.17,-2.48
103438,0.51,2.86,-1.95,-0.09,-1.10,-2.39
103452,-0.55,3.64,-2.36,0.04,-1.04,-2.17
103466,-1.12,3.78,-2.27,0.06,-1.02,-2.04
103482,-3.07,3.65,-1.81,0.10,-1.00,-1.78
103496,-3.65,3.67,-1.95,0.19,-0.89,-1.63
103512,-4.25,3.94,-2.27,0.39,-0.66,-1.12
103526,-4.11,4.29,-2.56,0.43,-0.63,-0.78
103540,-3.78,4.63,-2.62,0.43,-0.63,-0.43
103554,-3.80,4.94,-2.37,0.28,-0.51,0.16
103568,-3.95,4.98,-2.00,0.13,-0.38,0.42
103584,-3.96,4.99,-1.95,-0.31,-0.04,0.99
103598,-3.53,5.07,-2.10,-0.57,0.11,1.29
103614,-2.26,4.57,-2.01,-1.13,0.20,1.89
103628,-0.69,3.76,-1.67,-1.35,0.22,2.10
103642,0.78,2.90,-1.15,-1.53,0.38,2.36
103656,1.19,2.37,-0.93,-1.46,0.53,2.47
103672,0.17,0.83,0.17,-1.00,0.92,2.68
103686,-0.65,0.32,0.62,-0.64,1.14,2.77
103700,-3.15,-0.73,1.22,-0.24,1.35,2.87
103715,-3.64,-1.09,1.12,0.48,1.65,3.11
103729,-4.02,-1.40,1.00,0.74,1.76,3.24
103743,-4.29,-1.98,0.77,1.03,1.78,3.45
103758,-4.05,-2.32,0.87,1.07,1.72,3.49
103774,-3.12,-3.39,1.53,1.10,1.52,3.38
103788,-2.67,-3.79,1.83,1.11,1.47,3.23
103802,-0.77,-3.90,3.01,1.10,1.44,3.04
103817,0.07,-3.76,2.93,0.96,1.23,2.61
103833,1.80,-2.76,2.51,0.37,0.83,2.15
103847,2.68,-2.97,1.33,0.04,0.68,1.87
103863,3.47,-2.88,2.19,-0.48,0.61,1.13
103877,3.74,-3.09,1.52,-0.63,0.59,0.77
103891,3.52,-3.31,1.91,-0.69,0.63,0.48
103905,2.63,-3.64,2.53,-0.79,0.66,0.12
103919,2.49,-3.69,2.78,-0.77,0.60,0.07
103936,2.57,-3.72,3.02,-0.68,0.32,0.10
103950,2.94,-3.70,3.27,-0.62,0.16,0.14
103966,3.32,-3.65,3.04,-0.49,0.05,0.20
103980,3.21,-3.45,2.91,-0.42,0.12,0.23
103994,2.49,-3.19,2.63,-0.36,0.31,0.30
104008,1.94,-3.05,2.72,-0.39,0.39,0.33
104024,0.35,-3.01,2.98,-0.56,0.36,0.38
104038,-0.08,-3.15,3.13,-0.68,0.28,0.38
104052,-1.02,-3.96,2.66,-0.79,0.18,0.39
104067,-1.42,-4.36,2.58,-0.93,0.11,0.46
104082,-1.84,-4.82,2.56,-0.93,0.13,0.54
104096,-3.00,-6.15,2.46,-0.86,0.09,0.66
104110,-3.09,-6.34,2.41,-0.80,0.00,0.69
104126,-2.48,-6.92,2.69,-0.66,-0.15,0.63
104140,-1.88,-7.14,3.02,-0.54,-0.16,0.53
104154,0.07,-7.39,3.82,-0.18,-0.03,0.21
104168,0.56,-7.38,4.03,0.10,0.12,0.04
104183,0.79,-7.39,3.99,0.42,0.25,-0.11
104197,0.17,-7.45,2.98,1.08,0.63,-0.51
104211,-0.67,-7.23,2.82,1.42,0.83,-0.73
104227,-3.30,-6.54,2.93,1.98,0.91,-1.01
104241,-3.82,-6.17,2.89,2.18,0.70,-1.05
104255,-3.95,-4.78,2.16,2.36,-0.01,-1.04
104269,-3.73,-4.34,1.93,2.34,-0.37,-1.04
104285,-3.06,-3.48,1.80,2.26,-0.67,-1.07
104299,-2.80,-3.32,1.67,1.99,-1.15,-1.22
104315,-2.19,-3.00,1.58,1.70,-1.55,-1.38
104329,-1.46,-2.64,1.90,1.54,-1.70,-1.48
104343,-0.96,-2.24,1.65,1.37,-1.79,-1.58
104358,0.34,-1.03,0.76,0.96,-1.61,-1.79
104372,0.67,-0.54,0.44,0.69,-1.53,-1.91
104388,1.30,0.10,-0.20,0.03,-1.72,-2.19
104402,2.08,0.12,-0.73,-0.27,-1.86,-2.37
104423,2.37,0.26,-1.23,-0.66,-1.93,-2.81
104438,1.83,0.56,-1.44,-0.74,-1.74,-3.08
104452,1.43,0.74,-1.51,-0.68,-1.64,-3.10
104468,0.49,1.15,-1.56,-0.46,-1.53,-3.05
104482,0.24,1.47,-1.78,-0.33,-1.54,-2.99
104496,-0.16,2.22,-2.07,-0.08,-1.45,-2.82
104510,-0.33,2.50,-2.31,0.04,-1.40,-2.71
104526,-0.54,3.04,-2.84,0.26,-1.30,-2.42
104540,-0.88,3.44,-3.10,0.34,-1.23,-2.26
104554,-1.24,3.81,-3.20,0.38,-1.13,-2.07
104569,-2.05,4.40,-3.25,0.39,-0.97,-1.61
104583,-2.18,4.42,-3.21,0.35,-0.88,-1.38
104598,-2.30,4.43,-2.89,0.23,-0.64,-0.97
104612,-2.38,4.56,-2.86,0.17,-0.45,-0.75
104628,-2.71,4.69,-2.61,0.07,-0.00,-0.15
104642,-3.04,4.77,-2.50,-0.03,0.16,0.20
104657,-3.21,4.69,-2.45,-0.35,0.49,0.87
104671,-3.24,4.57,-2.39,-0.55,0.64,1.17
104687,-2.77,3.67,-1.86,-0.75,0.74,1.44
104701,-2.25,3.27,-1.56,-1.10,0.81,1.93
104717,-0.41,2.17,-0.73,-1.22,0.89,2.33
104731,0.07,1.75,-0.40,-1.18,0.98,2.47
104745,0.36,1.31,-0.15,-1.06,1.11,2.56
104759,-0.78,0.61,0.65,-0.69,1.48,2.58
104773,-1.60,0.40,0.99,-0.50,1.67,2.57
104789,-4.21,-0.42,1.57,-0.15,1.95,2.59
104803,-4.79,-0.73,1.58,-0.02,1.99,2.59
104819,-5.30,-0.89,1.29,0.22,1.94,2.60
104833,-5.01,-0.87,1.26,0.24,1.78,2.63
104847,-3.60,-0.52,1.43,0.20,1.52,2.66
104861,-3.33,-0.37,1.92,-0.20,0.84,2.55
104876,-2.90,-1.03,5.03,-0.59,0.48,2.44
104891,-1.37,-2.02,5.06,-1.27,-0.65,1.86
104905,0.25,-1.50,4.81,-1.81,-1.12,1.44
104920,4.75,-4.17,2.12,-3.08,-1.15,1.31
104934,5.40,-4.69,1.44,-2.58,-0.71,1.29
104948,5.41,-4.62,0.33,-1.90,-0.28,1.10
104962,4.23,-3.68,0.94,-0.85,0.32,1.10
104977,3.22,-3.31,1.15,-0.40,0.52,1.21
104992,2.55,-3.29,1.54,0.08,0.81,1.38
105006,2.51,-3.14,1.37,0.29,0.73,1.32
105022,2.64,-2.97,1.68,0.37,0.51,1.16
105037,2.73,-3.22,1.71,0.39,0.40,1.14
105051,2.87,-3.62,2.17,0.41,0.37,1.19
105065,2.73,-3.62,1.98,0.41,0.40,1.23
105081,2.18,-3.72,2.05,0.33,0.57,1.27
105095,1.17,-3.91,2.33,0.22,0.64,1.23
105109,0.04,-4.41,2.78,-0.07,0.66,1.04
105123,-0.46,-4.68,2.94,-0.23,0.60,0.94
105139,-1.54,-5.87,2.83,-0.38,0.52,0.88
105153,-1.96,-6.43,2.78,-0.64,0.38,0.85
105168,-2.96,-7.99,2.17,-0.73,0.34,0.83
105183,-3.11,-8.15,2.10,-0.87,0.27,0.65
105198,-3.10,-8.12,2.16,-0.91,0.13,0.50
105212,-2.46,-7.90,2.56,-0.88,-0.26,0.18
105226,-2.13,-7.94,2.97,-0.79,-0.32,-0.05
105242,-0.86,-8.01,3.65,-0.39,-0.13,-0.67
105257,-0.54,-8.00,3.43,-0.11,-0.00,-0.94
105272,-0.41,-8.02,2.08,0.49,0.18,-1.25
105286,-0.86,-7.89,1.72,0.82,0.28,-1.33
105300,-2.47,-7.18,1.53,1.47,0.43,-1.44
105314,-2.81,-6.67,1.61,1.76,0.35,-1.50
105329,-3.29,-5.27,1.70,2.00,0.14,-1.54
105344,-3.33,-3.96,1.07,2.22,-0.48,-1.58
105358,-3.31,-3.33,0.87,2.21,-0.63,-1.61
105373,-3.03,-2.10,0.90,1.88,-0.84,-1.82
105387,-2.75,-1.74,0.84,1.58,-1.04,-1.97
105401,-1.74,-1.24,0.56,0.87,-1.41,-2.25
105415,-0.47,-1.31,0.36,0.55,-1.45,-2.36
105431,0.44,-1.13,0.21,0.13,-1.35,-2.54
105445,1.15,-0.99,-0.14,0.04,-1.29,-2.61
105459,1.49,-0.49,-0.41,0.02,-1.21,-2.66
105474,1.53,-0.19,-0.61,0.11,-1.06,-2.74
105489,1.42,0.39,-0.59,0.19,-1.00,-2.80
105503,1.03,1.31,-0.92,0.27,-0.90,-2.88
105517,0.78,1.81,-0.92,0.27,-0.85,-2.90
105533,0.57,2.38,-1.01,0.19,-0.86,-2.86
105547,0.56,2.63,-1.06,0.15,-0.87,-2.82
105561,0.75,2.98,-1.39,0.14,-0.88,-2.75
105575,0.73,3.17,-1.47,0.19,-0.80,-2.58
105590,0.64,3.45,-1.59,0.24,-0.78,-2.48
105604,0.14,3.93,-1.89,0.35,-0.72,-2.23
105619,-0.19,4.14,-2.05,0.41,-0.66,-2.09
105634,-1.41,4.36,-2.01,0.54,-0.55,-1.77
105648,-1.82,4.44,-2.04,0.60,-0.53,-1.56
105662,-2.18,4.60,-2.27,0.74,-0.45,-1.01
105677,-2.20,4.73,-2.33,0.79,-0.36,-0.69
105693,-2.32,4.90,-2.24,0.78,-0.14,-0.01
105707,-2.42,4.80,-2.08,0.69,-0.01,0.32
105723,-3.13,4.40,-1.73,0.33,0.30,0.92
105738,-3.44,4.26,-1.65,0.14,0.51,1.20
105752,-3.75,3.90,-1.57,-0.06,0.69,1.49
105766,-3.43,3.54,-1.43,-0.45,0.93,2.08
105781,-2.00,2.68,-0.82,-0.63,0.97,2.33
105797,-0.55,2.02,-0.53,-0.87,0.94,2.66
105811,0.11,1.23,0.18,-0.90,0.95,2.75
105826,-0.53,0.63,0.92,-0.73,1.19,2.87
105841,-1.21,0.14,1.32,-0.56,1.36,2.92
105855,-2.90,-0.85,2.03,-0.15,1.73,2.97
105869,-4.55,-1.42,1.93,0.05,1.90,2.97
105885,-5.31,-1.94,1.63,0.37,2.02,3.02
105899,-5.23,-2.10,1.06,0.48,1.98,3.07
105913,-4.54,-2.44,1.00,0.53,1.82,3.10
105927,-4.12,-2.70,1.14,0.39,1.19,2.92
105942,-2.88,-2.99,1.55,0.22,0.82,2.70
105956,-1.08,-3.26,2.07,-0.17,0.21,2.11
105970,0.54,-2.87,2.52,-0.43,-0.17,1.55
105986,2.39,-2.48,2.15,-0.64,-0.20,1.08
106000,3.14,-2.35,2.15,-0.72,-0.04,0.83
106014,3.96,-2.32,1.71,-0.95,0.33,0.33
106028,3.70,-2.48,1.87,-1.03,0.40,0.12
106044,2.60,-2.85,2.11,-1.07,0.43,-0.03
106058,2.40,-3.00,2.21,-0.95,0.40,-0.09
106074,2.36,-3.08,2.85,-0.64,0.24,0.03
106088,2.53,-2.93,2.74,-0.51,0.15,0.12
106102,2.77,-2.81,2.67,-0.36,0.13,0.21
106116,3.41,-2.34,2.75,-0.19,0.16,0.37
106130,3.51,-2.24,2.82,-0.16,0.16,0.43
106146,3.58,-2.08,2.63,-0.20,0.20,0.51
106160,3.49,-2.13,2.61,-0.24,0.24,0.55
