time,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z
117861,1.42,-2.06,1.43,-0.33,0.48,0.97
117875,1.35,-1.96,1.48,-0.18,0.36,1.09
117891,1.77,-2.80,1.19,0.10,0.11,1.22
117905,2.00,-2.78,1.29,0.24,0.14,1.12
117919,2.07,-1.94,1.55,0.27,0.19,0.94
117933,2.00,-1.97,1.59,0.23,0.20,0.94
117949,1.69,-2.48,1.51,0.09,0.20,0.92
117963,1.54,-2.58,1.52,0.01,0.19,0.86
117977,1.10,-2.88,1.62,-0.08,0.19,0.78
117992,0.63,-3.38,1.71,-0.20,0.16,0.67
118007,0.43,-3.76,1.71,-0.20,0.14,0.64
118021,-0.46,-4.34,1.49,-0.11,0.16,0.63
118036,-0.86,-4.53,1.53,-0.05,0.17,0.65
118052,-1.51,-4.91,1.26,-0.04,0.13,0.64
118066,-1.94,-5.10,0.81,-0.09,0.08,0.59
118080,-2.40,-5.41,0.66,-0.25,-0.05,0.38
118095,-2.81,-5.77,0.93,-0.30,-0.11,0.23
118111,-2.57,-6.13,1.41,-0.19,-0.17,-0.08
118125,-2.16,-6.22,1.62,-0.04,-0.14,-0.22
118141,-0.32,-5.99,1.33,0.41,0.11,-0.44
118155,0.05,-5.87,1.05,0.64,0.25,-0.54
118169,-0.53,-5.49,0.49,0.83,0.34,-0.66
118183,-1.12,-5.29,0.46,1.13,0.32,-0.91
118198,-2.16,-4.99,0.48,1.26,0.22,-1.01
118214,-2.22,-4.77,0.49,1.51,-0.06,-1.15
118228,-2.28,-3.51,0.24,1.60,-0.18,-1.19
118243,-2.31,-3.04,0.13,1.60,-0.26,-1.26
118257,-2.38,-2.64,0.01,1.48,-0.28,-1.32
118271,-2.00,-1.85,-0.12,1.01,-0.55,-1.55
118285,-1.60,-1.61,-0.23,0.72,-0.69,-1.70
118301,-0.31,-1.50,-0.29,0.27,-0.76,-2.03
118315,-0.10,-1.33,-0.34,0.14,-0.71,-2.18
118329,0.05,-0.90,-0.43,0.07,-0.66,-2.32
118344,0.00,-0.66,-0.48,0.05,-0.58,-2.55
118359,-0.08,-0.39,-0.54,0.10,-0.55,-2.65
118373,-0.46,0.50,-0.77,0.24,-0.50,-2.83
118387,-0.71,0.99,-0.76,0.27,-0.51,-2.88
118403,-1.02,1.88,-0.87,0.27,-0.56,-2.89
118417,-0.90,2.41,-0.87,0.23,-0.56,-2.89
118431,-0.82,3.15,-1.09,0.10,-0.61,-2.88
118450,-0.79,3.61,-1.38,0.02,-0.62,-2.85
118465,-0.90,3.82,-1.41,-0.08,-0.59,-2.76
118479,-1.04,3.99,-1.45,-0.09,-0.61,-2.69
118494,-1.35,4.45,-1.47,-0.01,-0.59,-2.44
118508,-1.53,4.52,-1.46,0.05,-0.54,-2.29
118522,-2.20,4.49,-1.36,0.15,-0.44,-1.97
118536,-2.46,4.60,-1.37,0.19,-0.40,-1.77
118552,-2.61,5.07,-1.24,0.26,-0.29,-1.22
118566,-2.60,5.26,-1.17,0.27,-0.19,-0.89
118580,-2.58,5.42,-0.91,0.25,-0.11,-0.56
118595,-2.63,5.33,-0.84,0.05,-0.00,0.00
118609,-2.73,5.24,-0.83,-0.08,0.07,0.24
118623,-3.47,4.83,-0.95,-0.30,0.20,0.77
118637,-3.72,4.58,-0.98,-0.39,0.19,1.07
118653,-3.51,3.71,-0.97,-0.54,0.02,1.66
118667,-2.93,3.41,-0.92,-0.60,-0.07,1.91
118681,-1.34,2.81,-0.95,-0.64,-0.15,2.12
118696,-1.11,2.58,-0.85,-0.61,-0.11,2.43
118711,-1.12,2.33,-0.65,-0.57,-0.02,2.53
118725,-2.19,1.73,-0.03,-0.48,0.20,2.61
118739,-2.64,1.41,0.20,-0.43,0.32,2.63
118755,-4.24,0.31,0.58,-0.27,0.56,2.67
118769,-4.65,-0.06,0.55,-0.14,0.68,2.70
118783,-5.05,-0.66,0.35,0.13,0.87,2.81
118797,-4.87,-0.92,0.19,0.24,0.85,2.89
118814,-3.94,-1.42,0.18,0.36,0.63,2.92
118828,-2.89,-1.52,0.17,0.38,0.51,2.85
118844,-1.58,-1.61,0.41,0.29,0.36,2.57
118858,-0.90,-1.63,0.52,0.18,0.29,2.41
118872,0.31,-1.35,0.70,0.01,0.22,2.25
118886,1.38,-1.33,0.53,-0.35,0.15,1.85
118900,1.83,-1.22,0.45,-0.57,0.20,1.62
118916,1.77,-1.89,0.60,-0.90,0.27,1.15
118930,1.73,-2.18,0.38,-1.03,0.24,0.94
118946,1.68,-2.62,0.57,-1.04,0.18,0.74
118960,1.80,-2.76,0.60,-0.96,0.15,0.77
118974,2.49,-3.03,0.90,-0.64,0.12,0.91
118988,2.75,-3.03,0.93,-0.48,0.13,0.93
119004,3.15,-2.76,1.18,-0.22,0.24,0.93
119018,3.09,-2.71,1.32,-0.16,0.33,0.91
119032,2.96,-2.68,1.44,-0.13,0.41,0.90
119047,2.25,-2.66,1.35,-0.15,0.57,0.86
119061,1.92,-2.75,1.43,-0.20,0.61,0.83
119075,0.77,-3.35,1.72,-0.28,0.58,0.74
119089,0.44,-3.70,1.88,-0.31,0.54,0.69
119105,-0.58,-4.88,2.14,-0.22,0.46,0.66
119119,-1.00,-5.21,2.15,-0.09,0.45,0.67
119133,-2.01,-5.79,2.39,0.05,0.48,0.71
119148,-2.66,-6.07,2.14,0.22,0.52,0.80
119163,-2.67,-6.13,2.04,0.23,0.48,0.79
119177,-2.21,-5.78,1.91,0.06,0.26,0.57
119191,-2.04,-5.67,2.04,-0.10,0.13,0.38
119207,-1.56,-5.84,2.58,-0.35,-0.00,-0.12
119221,-0.95,-6.14,3.00,-0.34,0.02,-0.42
119235,-0.42,-6.24,2.51,-0.21,0.07,-0.73
119249,-0.38,-6.23,2.27,0.24,0.18,-1.17
119264,-0.74,-6.12,1.82,0.48,0.25,-1.28
119278,-2.26,-5.67,1.53,1.03,0.47,-1.40
119292,-3.58,-5.05,1.42,1.27,0.50,-1.42
119308,-4.27,-3.97,1.38,1.58,0.02,-1.44
119322,-4.09,-3.17,1.30,1.62,-0.41,-1.43
119336,-3.42,-2.34,0.80,1.60,-0.99,-1.52
119350,-2.89,-1.91,0.72,1.52,-1.04,-1.60
119366,-2.72,-1.59,0.43,1.22,-1.01,-1.81
119380,-2.64,-1.35,0.25,1.08,-1.05,-1.91
119395,-1.50,-0.94,-0.16,0.92,-1.12,-1.97
119410,-1.06,-0.76,-0.26,0.69,-1.19,-2.03
119424,-0.27,-0.39,-0.30,0.62,-1.16,-2.07
119438,0.04,0.37,-0.36,0.50,-1.03,-2.24
119452,0.06,0.79,-0.46,0.42,-0.99,-2.32
119468,0.05,1.76,-1.03,0.20,-0.93,-2.48
119482,0.00,2.12,-1.27,0.04,-0.94,-2.55
119498,0.04,2.59,-1.54,-0.32,-1.05,-2.63
119512,0.10,2.65,-1.56,-0.47,-1.12,-2.66
119526,0.13,2.73,-1.65,-0.57,-1.16,-2.66
119540,0.34,2.68,-1.81,-0.54,-1.15,-2.64
119555,0.11,2.82,-2.02,-0.43,-1.10,-2.58
119570,-0.15,3.02,-2.06,-0.10,-1.00,-2.40
119584,-0.49,3.29,-2.14,0.07,-0.95,-2.29
119600,-1.44,4.03,-2.38,0.31,-0.85,-2.04
119614,-1.87,4.28,-2.42,0.39,-0.78,-1.90
119628,-2.72,4.91,-2.52,0.44,-0.67,-1.59
119643,-2.81,5.13,-2.59,0.41,-0.62,-1.40
119658,-2.86,5.41,-2.63,0.24,-0.48,-0.94
119672,-2.86,5.31,-2.49,0.11,-0.38,-0.69
119686,-2.88,5.01,-2.20,-0.02,-0.28,-0.44
119701,-2.97,4.85,-2.00,-0.25,-0.04,0.06
119716,-3.10,4.88,-1.97,-0.32,0.11,0.34
119730,-3.48,4.78,-1.84,-0.42,0.38,1.02
119744,-3.76,4.43,-1.76,-0.47,0.46,1.35
119760,-3.58,3.94,-1.46,-0.56,0.51,1.87
119775,-3.07,3.33,-1.18,-0.61,0.52,2.09
119789,-2.08,2.56,-0.81,-0.61,0.54,2.49
119803,-1.61,2.29,-0.71,-0.57,0.57,2.66
119819,-1.50,1.82,-0.14,-0.42,0.77,2.95
119834,-1.78,1.45,0.08,-0.35,0.88,3.02
119850,-3.25,0.52,0.65,-0.23,1.11,3.00
119864,-3.61,0.16,0.75,-0.18,1.20,2.95
119878,-4.59,-0.66,0.59,-0.11,1.26,2.90
119892,-4.71,-0.97,0.53,0.05,1.30,2.89
119907,-4.46,-1.36,0.49,0.12,1.28,2.88
119922,-4.16,-1.56,0.55,0.19,1.04,2.77
119936,-3.76,-1.76,0.70,0.18,0.86,2.65
119952,-2.12,-1.81,1.18,0.06,0.51,2.30
119966,-1.49,-1.81,1.53,-0.04,0.39,2.12
119980,0.30,-1.88,1.43,-0.31,0.24,1.76
119994,0.74,-1.88,1.46,-0.49,0.23,1.56
120010,1.25,-2.42,1.36,-0.79,0.24,1.24
120024,1.65,-2.74,1.44,-0.86,0.20,1.07
120038,1.92,-2.93,1.24,-0.90,0.23,0.92
120053,2.03,-2.91,1.60,-0.76,0.30,0.75
120068,2.05,-2.97,1.70,-0.65,0.30,0.75
120082,2.25,-2.95,1.97,-0.40,0.26,0.77
120096,2.51,-2.76,1.89,-0.29,0.26,0.75
120112,2.71,-2.51,2.26,-0.16,0.29,0.69
120126,2.85,-2.35,2.20,-0.14,0.29,0.69
120140,3.03,-2.45,2.32,-0.17,0.24,0.70
120154,3.11,-2.49,2.18,-0.21,0.20,0.70
120169,3.07,-2.63,2.06,-0.25,0.18,0.69
120183,2.47,-3.09,2.06,-0.30,0.23,0.65
120198,1.44,-3.54,2.00,-0.31,0.27,0.63
120213,0.30,-3.95,1.96,-0.24,0.31,0.61
120227,-0.86,-4.31,1.98,-0.22,0.25,0.64
120241,-1.95,-4.86,1.99,-0.27,0.10,0.64
120255,-2.36,-5.18,2.06,-0.34,0.02,0.59
120271,-2.80,-5.65,1.36,-0.43,-0.08,0.50
120285,-2.83,-5.86,1.20,-0.55,-0.22,0.29
120301,-3.17,-6.70,1.90,-0.50,-0.26,-0.02
120315,-3.09,-6.99,2.33,-0.36,-0.23,-0.22
120329,-2.74,-7.20,2.58,-0.16,-0.14,-0.42
120343,-0.78,-7.03,2.08,0.40,0.15,-0.71
120357,-0.47,-6.74,1.57,0.70,0.31,-0.81
120374,-1.69,-5.69,0.71,1.13,0.45,-1.08
120388,-2.39,-5.28,0.72,1.26,0.37,-1.26
120404,-3.44,-4.21,0.53,1.37,-0.13,-1.63
120418,-3.46,-3.83,0.46,1.40,-0.44,-1.77
120432,-3.34,-2.80,0.33,1.44,-0.76,-1.96
120451,-3.42,-1.98,0.31,1.44,-0.77,-2.03
120465,-3.42,-1.60,0.24,1.28,-0.81,-2.13
120479,-2.98,-1.12,-0.04,1.14,-0.89,-2.16
120494,-2.11,-0.57,-0.50,0.78,-1.00,-2.24
120508,-1.12,-0.38,-0.78,0.62,-0.99,-2.29
120524,-0.46,0.07,-0.97,0.42,-0.95,-2.41
120538,-0.24,0.39,-1.04,0.36,-0.92,-2.46
120554,0.25,1.04,-1.09,0.33,-0.83,-2.58
120568,0.26,1.40,-1.03,0.31,-0.78,-2.65
120582,0.01,2.19,-1.02,0.28,-0.73,-2.71
120596,-0.13,2.53,-1.23,0.18,-0.64,-2.76
120611,-0.23,3.04,-1.37,0.14,-0.60,-2.73
120626,-0.20,3.29,-1.46,0.08,-0.65,-2.63
120640,-0.12,3.52,-1.60,0.07,-0.70,-2.56
120655,0.22,4.01,-1.85,0.07,-0.75,-2.44
120669,0.19,4.24,-1.91,0.07,-0.73,-2.38
120683,0.02,4.78,-2.19,0.08,-0.69,-2.27
120697,-0.24,5.04,-2.30,0.10,-0.67,-2.18
120713,-1.32,5.55,-2.36,0.13,-0.60,-1.94
120727,-1.81,5.76,-2.41,0.11,-0.58,-1.79
120741,-2.72,6.03,-2.30,0.07,-0.55,-1.62
120756,-3.34,5.99,-2.26,-0.07,-0.46,-1.17
120770,-3.49,5.98,-2.25,-0.17,-0.38,-0.89
120784,-3.40,5.47,-1.80,-0.29,-0.17,-0.23
120798,-3.36,5.15,-1.62,-0.36,-0.05,0.12
120814,-3.45,4.57,-1.26,-0.37,0.31,0.83
120828,-4.02,4.24,-1.17,-0.30,0.51,1.20
120843,-4.54,3.87,-1.22,-0.23,0.64,1.60
120857,-4.98,3.63,-1.39,-0.17,0.73,2.32
120872,-4.91,3.35,-1.34,-0.19,0.73,2.61
120886,-3.92,2.57,-1.09,-0.32,0.60,3.01
120900,-2.37,1.97,-0.77,-0.40,0.51,3.12
120916,-1.07,1.21,-0.48,-0.43,0.58,3.20
120930,-1.07,0.89,0.13,-0.38,0.72,3.19
120944,-2.06,0.43,0.64,-0.23,1.00,3.10
120958,-2.83,0.15,0.76,-0.17,1.13,3.02
120974,-5.34,-0.44,0.48,-0.13,1.25,2.94
120988,-5.95,-0.75,0.26,-0.14,1.25,2.81
121002,-6.67,-1.23,-0.16,-0.20,1.11,2.78
121017,-6.15,-2.03,-0.27,-0.42,0.58,2.69
121031,-5.57,-2.44,-0.25,-0.53,0.28,2.59
121045,-3.52,-3.20,0.32,-0.70,-0.15,2.26
121059,-2.68,-3.25,0.54,-0.78,-0.23,2.08
121075,0.30,-2.64,1.06,-0.82,-0.20,1.92
121089,1.15,-2.43,1.12,-0.94,0.02,1.61
121105,2.60,-2.11,1.07,-1.11,0.29,1.18
121119,2.76,-2.27,0.82,-1.24,0.39,0.93
121133,2.72,-2.46,1.01,-1.32,0.45,0.68
121147,2.25,-2.92,1.58,-1.27,0.43,0.39
121161,2.31,-3.13,1.41,-1.13,0.36,0.37
121177,2.69,-3.40,1.56,-0.65,0.33,0.47
121191,2.78,-3.35,1.53,-0.37,0.39,0.52
121207,2.80,-3.00,1.93,0.13,0.48,0.61
121221,2.76,-2.90,2.01,0.31,0.46,0.65
121235,2.75,-2.87,2.05,0.43,0.42,0.68
121249,2.78,-2.77,2.26,0.52,0.38,0.75
121264,2.50,-2.95,2.30,0.50,0.37,0.77
121279,1.74,-3.18,2.34,0.33,0.44,0.74
121293,1.26,-3.35,2.48,0.22,0.50,0.68
121308,0.00,-4.19,2.70,-0.02,0.46,0.56
121323,-0.28,-4.58,2.81,-0.10,0.36,0.51
121336,-0.78,-5.35,2.68,-0.18,0.16,0.41
121350,-1.45,-5.89,2.39,-0.17,0.15,0.35
121365,-2.12,-6.06,1.97,-0.14,0.19,0.30
121380,-2.76,-5.92,1.86,-0.10,0.21,0.16
121395,-2.96,-5.77,1.80,-0.10,0.09,0.07
121410,-2.87,-5.79,2.01,-0.15,-0.35,-0.25
121425,-2.22,-5.96,2.34,-0.12,-0.48,-0.48
121439,-1.42,-6.03,2.78,0.13,-0.36,-0.95
121454,-0.74,-5.90,2.64,0.35,-0.22,-1.11
121469,-0.84,-5.13,1.85,0.82,0.05,-1.21
121483,-1.30,-4.68,1.31,1.00,0.17,-1.22
121497,-3.05,-3.67,0.94,1.19,0.18,-1.34
121511,-3.42,-3.32,0.66,1.17,-0.06,-1.44
121527,-3.37,-2.77,0.44,1.07,-0.80,-1.62
121541,-3.02,-2.60,0.33,1.07,-1.04,-1.67
121556,-2.29,-1.99,0.53,1.11,-1.12,-1.70
121571,-2.37,-1.64,0.58,1.19,-1.02,-1.73
121585,-2.49,-1.28,0.37,1.14,-0.98,-1.73
121599,-2.18,-0.34,-0.48,0.85,-0.92,-1.73
121613,-1.83,-0.02,-0.72,0.63,-0.95,-1.74
121629,-0.35,0.44,-1.24,0.14,-1.16,-1.82
121643,0.12,0.57,-1.41,-0.07,-1.24,-1.92
121659,0.85,0.69,-1.53,-0.33,-1.23,-2.21
121673,0.85,0.87,-1.56,-0.35,-1.19,-2.35
121687,0.48,1.35,-1.40,-0.33,-1.13,-2.47
121701,0.09,1.77,-1.41,-0.20,-0.98,-2.55
121716,-0.38,2.46,-1.50,-0.13,-0.89,-2.54
121731,-0.45,2.86,-1.65,-0.08,-0.74,-2.42
121745,-0.47,3.07,-1.74,-0.08,-0.71,-2.36
121761,-0.41,3.38,-1.93,-0.08,-0.75,-2.23
121775,-0.40,3.38,-2.00,-0.06,-0.75,-2.15
121789,-0.75,3.62,-2.09,0.08,-0.70,-1.98
121803,-1.05,3.80,-2.23,0.19,-0.65,-1.86
121819,-1.58,4.11,-2.27,0.44,-0.55,-1.59
121833,-1.91,4.28,-2.24,0.52,-0.51,-1.46
121847,-2.68,4.52,-2.28,0.54,-0.48,-1.33
121863,-2.92,4.51,-2.33,0.46,-0.33,-1.05
121877,-3.28,4.41,-2.29,0.36,-0.26,-0.90
121891,-3.49,4.45,-2.04,0.14,-0.17,-0.52
121905,-3.44,4.41,-1.95,0.05,-0.10,-0.30
121921,-3.42,4.30,-1.60,-0.10,0.09,0.10
121935,-3.63,4.22,-1.36,-0.18,0.19,0.30
121949,-4.33,3.38,-0.54,-0.29,0.35,0.76
121963,-4.17,2.90,-0.32,-0.32,0.43,1.01
121978,-3.77,2.38,-0.31,-0.31,0.50,1.28
121992,-1.53,1.42,-0.28,-0.27,0.51,1.79
122006,-0.77,1.32,-0.59,-0.20,0.46,2.02
122022,-0.26,1.37,-0.67,-0.10,0.48,2.27
122036,-0.68,1.27,-0.51,-0.09,0.55,2.25
122050,-2.68,1.19,0.08,-0.21,0.66,2.00
122064,-3.11,1.09,0.29,-0.28,0.65,1.87
122080,-3.51,0.73,0.14,-0.34,0.61,1.79
122094,-3.35,0.61,0.09,-0.42,0.57,1.77
122110,-2.83,0.35,-0.10,-0.54,0.58,1.88
122124,-2.40,-0.02,-0.11,-0.59,0.55,1.95
122138,-2.05,-0.26,-0.04,-0.61,0.50,2.02
122152,-0.70,-0.69,0.29,-0.50,0.42,2.11
122166,-0.19,-0.80,0.42,-0.37,0.45,2.14
122182,0.63,-0.99,0.72,-0.08,0.63,2.18
122196,0.98,-0.93,0.96,0.05,0.75,2.17
122212,1.19,-0.99,1.23,0.17,0.89,2.08
122226,1.16,-0.96,1.49,0.18,0.93,2.03
122240,1.16,-1.18,1.61,0.14,0.94,1.99
122254,1.08,-1.39,1.95,0.01,0.89,1.92
122269,1.48,-1.82,1.40,-0.06,0.83,1.88
122284,1.67,-2.01,1.75,-0.20,0.57,1.72
122298,2.08,-2.26,1.60,-0.23,0.51,1.62
122313,2.14,-2.61,2.10,-0.28,0.44,1.42
122327,1.95,-2.78,2.17,-0.28,0.40,1.33
122341,1.73,-2.87,2.17,-0.30,0.38,1.18
122356,1.54,-2.84,2.12,-0.34,0.37,1.12
122372,0.72,-3.01,2.11,-0.54,0.27,0.99
122386,0.45,-3.29,2.11,-0.65,0.21,0.89
122400,-0.13,-4.12,1.99,-0.76,0.17,0.78
122415,-0.30,-4.39,1.80,-0.88,0.05,0.58
122430,-0.51,-4.70,1.68,-0.87,0.01,0.53
122444,-1.74,-5.57,1.78,-0.74,0.04,0.52
122463,-2.68,-6.03,1.66,-0.56,0.08,0.45
122477,-2.74,-5.96,1.64,-0.49,0.03,0.38
122491,-2.55,-5.80,1.69,-0.45,-0.04,0.29
122505,-2.02,-5.75,2.01,-0.43,-0.11,0.09
122519,-1.65,-5.77,2.21,-0.42,-0.07,-0.06
122535,-0.41,-5.84,2.44,-0.25,0.05,-0.44
122549,-0.16,-5.75,2.28,-0.10,0.10,-0.60
122565,-0.25,-5.57,1.07,0.25,0.21,-0.83
122579,-1.36,-5.42,1.03,0.44,0.31,-0.91
122594,-2.62,-5.06,1.05,0.82,0.40,-1.03
122608,-3.21,-4.56,0.92,0.97,0.29,-1.08
122624,-2.84,-3.99,0.70,1.18,-0.34,-1.12
122638,-2.48,-3.72,0.34,1.26,-0.60,-1.15
122652,-2.13,-2.89,0.42,1.32,-0.69,-1.22
122666,-2.28,-2.57,0.58,1.33,-0.63,-1.42
122681,-2.15,-2.10,0.45,1.25,-0.67,-1.51
122695,-1.42,-1.63,0.35,0.97,-0.72,-1.67
122709,-0.97,-1.42,0.15,0.81,-0.73,-1.77
122725,-0.03,-0.87,-0.10,0.52,-0.69,-2.00
122739,0.10,-0.63,-0.10,0.41,-0.68,-2.12
122753,0.54,-0.04,-0.17,0.26,-0.71,-2.37
122767,0.62,0.27,-0.25,0.21,-0.74,-2.49
122782,0.64,0.62,-0.27,0.18,-0.73,-2.60
122796,0.30,1.41,-0.43,0.15,-0.72,-2.74
122810,0.09,1.71,-0.54,0.13,-0.72,-2.78
122826,-0.10,2.20,-0.74,0.09,-0.77,-2.79
122840,-0.13,2.39,-0.89,0.12,-0.87,-2.73
122854,-0.40,2.85,-1.35,0.22,-0.90,-2.58
122868,-0.63,3.18,-1.42,0.29,-0.90,-2.47
122884,-0.96,3.81,-1.64,0.36,-0.96,-2.20
122898,-1.10,3.98,-1.79,0.37,-0.99,-2.06
122914,-1.45,4.32,-2.06,0.35,-0.89,-1.82
122928,-2.02,4.34,-2.06,0.31,-0.80,-1.68
122943,-2.36,4.37,-2.06,0.24,-0.75,-1.52
122957,-2.64,4.28,-2.15,0.07,-0.68,-1.11
122971,-2.59,4.27,-2.18,0.00,-0.58,-0.87
122987,-2.51,4.27,-2.02,-0.08,-0.33,-0.38
123001,-2.60,4.23,-1.81,-0.11,-0.22,-0.16
123017,-2.71,4.12,-1.66,-0.15,0.01,0.25
123031,-2.97,4.01,-1.61,-0.19,0.11,0.48
123045,-3.37,3.81,-1.39,-0.27,0.27,1.02
123059,-3.50,3.65,-1.30,-0.32,0.31,1.30
123075,-2.94,2.98,-1.05,-0.46,0.33,1.79
123089,-2.25,2.75,-0.94,-0.55,0.31,1.99
123103,-0.63,2.30,-0.99,-0.62,0.31,2.14
123118,-0.48,2.08,-0.80,-0.66,0.43,2.32
123133,-0.63,1.80,-0.53,-0.65,0.52,2.34
123147,-2.00,1.04,0.36,-0.60,0.70,2.28
123161,-2.47,0.69,0.67,-0.54,0.79,2.26
123177,-3.84,-0.18,0.83,-0.34,0.97,2.30
123191,-4.14,-0.42,0.69,-0.24,1.05,2.34
123205,-4.34,-0.69,0.07,-0.16,1.07,2.41
123219,-4.07,-0.85,0.02,-0.08,0.81,2.46
123234,-3.65,-1.04,0.03,-0.09,0.58,2.40
123248,-1.99,-1.30,0.09,-0.14,0.23,2.13
123262,-1.35,-1.37,0.16,-0.16,0.16,1.97
123278,0.53,-1.14,0.44,-0.21,0.14,1.70
123292,1.10,-1.09,0.43,-0.27,0.16,1.58
123306,2.11,-0.99,0.36,-0.45,0.28,1.37
123320,2.20,-1.13,0.40,-0.57,0.37,1.24
123336,1.96,-1.43,0.50,-0.66,0.44,1.13
123350,1.63,-1.85,0.83,-0.70,0.49,1.01
123365,1.61,-2.37,1.19,-0.65,0.47,1.01
123380,1.93,-2.51,1.33,-0.40,0.47,1.06
123394,2.05,-2.51,1.43,-0.25,0.51,1.10
123408,2.15,-2.72,1.31,0.00,0.53,1.18
123423,2.18,-2.85,1.47,0.07,0.52,1.17
123438,2.07,-3.07,1.70,0.11,0.53,1.13
123452,1.93,-2.88,1.82,0.11,0.53,1.12
123468,1.68,-2.91,1.78,0.05,0.49,1.08
123482,1.45,-3.11,1.84,-0.04,0.48,1.02
123496,0.52,-3.67,1.98,-0.13,0.49,0.92
123510,0.10,-3.94,2.03,-0.29,0.48,0.75
123524,-0.76,-4.40,2.07,-0.33,0.45,0.71
123540,-1.76,-5.07,2.30,-0.37,0.37,0.71
123555,-2.56,-5.83,2.08,-0.39,0.33,0.71
123570,-2.46,-5.96,1.92,-0.46,0.22,0.61
123584,-2.34,-6.02,1.84,-0.52,0.15,0.53
123598,-1.79,-6.29,2.05,-0.63,0.00,0.26
123612,-1.65,-6.39,2.39,-0.61,-0.01,0.05
123628,-0.89,-6.66,3.20,-0.32,0.07,-0.41
123642,-0.62,-6.65,3.35,-0.05,0.14,-0.62
123656,-0.39,-6.36,2.22,0.23,0.20,-0.78
123671,-0.84,-6.07,1.69,0.77,0.41,-1.02
123686,-1.53,-5.72,1.35,1.04,0.54,-1.13
123700,-3.57,-4.64,1.47,1.40,0.46,-1.26
123714,-3.88,-4.16,1.64,1.49,0.13,-1.31
123730,-3.33,-3.12,0.86,1.52,-0.71,-1.42
123744,-3.01,-2.72,0.42,1.51,-0.92,-1.51
123758,-2.90,-1.74,0.42,1.47,-0.91,-1.72
123772,-2.96,-1.42,0.46,1.37,-0.93,-1.79
123787,-2.83,-1.17,0.42,1.19,-1.05,-1.83
123801,-1.03,-0.70,0.01,0.84,-1.19,-1.93
123815,-0.37,-0.54,-0.26,0.69,-1.13,-1.99
123831,0.65,-0.21,-0.43,0.53,-0.90,-2.08
123845,0.72,0.00,-0.45,0.51,-0.82,-2.11
123859,0.77,0.50,-0.39,0.51,-0.76,-2.17
123873,0.84,1.03,-0.61,0.50,-0.70,-2.21
123889,0.69,1.85,-1.09,0.46,-0.61,-2.25
123903,0.51,2.47,-1.32,0.37,-0.63,-2.24
123918,0.40,2.99,-1.52,0.23,-0.72,-2.22
123932,0.46,3.04,-1.58,-0.09,-0.95,-2.19
123946,0.87,2.87,-1.60,-0.21,-1.02,-2.18
123960,0.97,2.90,-1.74,-0.22,-1.04,-2.13
123974,0.67,2.87,-1.82,-0.14,-0.98,-2.05
123990,-0.15,3.22,-1.99,0.13,-0.80,-1.85
124004,-0.62,3.52,-2.09,0.24,-0.73,-1.72
124019,-1.61,4.28,-2.34,0.30,-0.71,-1.57
124034,-1.85,4.44,-2.49,0.27,-0.71,-1.26
124048,-2.21,4.54,-2.48,0.20,-0.67,-1.12
124062,-2.64,4.49,-2.59,0.03,-0.56,-0.82
124076,-2.90,4.46,-2.55,-0.04,-0.48,-0.63
124092,-3.49,4.26,-2.16,-0.11,-0.26,-0.15
124106,-3.60,4.11,-1.88,-0.13,-0.15,0.12
124122,-3.85,3.68,-1.37,-0.16,0.14,0.65
124136,-4.00,3.63,-1.24,-0.18,0.34,0.90
124150,-4.29,3.38,-1.31,-0.21,0.60,1.46
124164,-4.07,3.25,-1.34,-0.26,0.61,1.72
124179,-2.46,2.73,-1.06,-0.34,0.57,1.94
124194,-1.78,2.46,-1.03,-0.54,0.41,2.24
124208,-1.24,2.18,-1.00,-0.62,0.38,2.31
124223,-1.11,1.48,-0.53,-0.69,0.48,2.37
124237,-1.39,1.14,-0.20,-0.67,0.56,2.35
124251,-2.63,0.20,0.52,-0.57,0.69,2.26
124265,-2.90,-0.14,0.68,-0.49,0.74,2.20
124281,-3.33,-0.64,0.72,-0.29,0.84,2.13
124295,-3.67,-0.78,0.38,-0.20,0.88,2.13
124309,-3.54,-1.00,0.05,-0.14,0.89,2.13
124324,-3.05,-1.04,0.00,-0.11,0.67,2.08
124338,-2.69,-1.20,0.03,-0.16,0.47,1.99
124352,-1.73,-1.57,0.22,-0.24,0.17,1.70
124366,-0.70,-1.65,0.48,-0.25,0.11,1.54
124383,0.42,-1.62,0.69,-0.27,0.10,1.32
124396,1.41,-1.48,0.72,-0.30,0.14,1.28
124410,2.14,-1.60,0.59,-0.35,0.19,1.24
124425,2.37,-1.70,0.60,-0.48,0.27,1.13
124440,2.42,-1.91,0.54,-0.54,0.29,1.05
124455,2.22,-2.26,0.73,-0.55,0.33,0.91
124475,2.03,-2.50,0.94,-0.43,0.32,0.84
124490,2.11,-2.54,1.12,-0.34,0.31,0.83
124504,2.42,-2.48,1.44,-0.18,0.30,0.82
124518,2.42,-2.44,1.46,-0.12,0.30,0.81
124534,2.15,-2.36,1.63,-0.06,0.38,0.78
124548,2.01,-2.40,1.66,-0.09,0.39,0.77
124563,1.80,-2.63,1.51,-0.20,0.33,0.74
124576,1.78,-2.71,1.46,-0.28,0.30,0.72
124591,1.70,-2.86,1.50,-0.35,0.25,0.69
124605,0.90,-3.71,1.55,-0.42,0.23,0.62
