time,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z
51868,-4.37,-3.17,-0.11,1.82,-0.66,-2.62
51882,-3.81,-1.76,-0.08,1.57,-1.01,-2.74
51896,-3.32,-1.34,-0.21,1.37,-1.24,-2.81
51912,-1.41,-0.59,-0.53,0.91,-1.47,-3.04
51926,-0.84,-0.33,-0.69,0.73,-1.36,-3.18
51940,-0.17,0.29,-0.86,0.60,-1.17,-3.29
51955,0.23,0.82,-0.83,0.53,-0.76,-3.36
51970,0.29,1.18,-0.82,0.56,-0.63,-3.34
51985,0.24,2.20,-1.25,0.68,-0.40,-3.34
51999,0.04,2.71,-1.29,0.72,-0.31,-3.36
52014,-0.44,3.85,-1.63,0.68,-0.23,-3.32
52028,-0.67,4.76,-1.74,0.63,-0.23,-3.23
52042,-0.91,5.23,-1.80,0.49,-0.32,-3.00
52056,-0.78,5.13,-1.85,0.43,-0.42,-2.93
52071,-0.82,5.20,-1.93,0.37,-0.50,-2.88
52085,-0.95,5.31,-2.15,0.29,-0.54,-2.62
52099,-1.08,5.25,-2.30,0.28,-0.51,-2.39
52115,-1.80,5.45,-2.51,0.37,-0.40,-1.87
52129,-2.72,5.59,-2.36,0.46,-0.33,-1.63
52143,-3.69,5.73,-2.32,0.58,-0.28,-1.18
52157,-4.10,5.89,-2.16,0.58,-0.30,-0.95
52173,-4.30,5.97,-2.50,0.44,-0.24,-0.42
52187,-4.49,5.96,-2.47,0.34,-0.14,-0.12
52202,-5.56,5.81,-2.36,0.19,-0.06,0.19
52216,-5.93,5.60,-2.33,-0.20,-0.05,0.89
52235,-6.41,4.74,-2.30,-0.62,-0.01,1.55
52249,-6.11,4.46,-2.20,-0.80,-0.03,1.86
52265,-4.12,3.72,-1.82,-1.11,-0.15,2.41
52279,-3.31,3.43,-1.68,-1.21,-0.19,2.62
52293,-2.47,2.54,-1.42,-1.28,-0.17,2.79
52307,-2.78,2.14,-1.20,-1.31,0.04,2.99
52322,-3.29,1.70,-0.95,-1.25,0.18,3.06
52336,-5.25,0.11,-0.27,-1.03,0.39,3.20
52350,-5.67,-0.46,-0.06,-0.87,0.46,3.22
52366,-6.17,-1.69,-0.05,-0.52,0.63,3.18
52380,-5.83,-1.98,-0.03,-0.34,0.74,3.14
52394,-4.62,-2.27,-0.17,-0.07,0.81,3.02
52408,-3.59,-2.21,-0.34,0.01,0.76,2.92
52424,-2.40,-2.41,-0.03,0.06,0.68,2.78
52438,-1.03,-2.01,0.22,0.10,0.50,2.35
52454,0.57,-1.27,0.58,0.08,0.38,1.85
52468,1.35,-0.90,0.75,0.04,0.40,1.63
52482,2.42,-0.31,0.95,-0.04,0.45,1.43
52496,2.78,-0.32,0.73,-0.40,0.56,1.03
52510,2.68,-0.28,1.03,-0.63,0.61,0.85
52526,2.50,-0.77,0.85,-1.02,0.46,0.70
52540,2.49,-1.29,0.48,-1.07,0.34,0.71
52556,2.39,-1.85,0.89,-0.80,0.23,0.71
52571,2.33,-1.84,0.67,-0.70,0.18,0.75
52585,2.00,-1.82,1.14,-0.39,0.23,0.95
52599,1.90,-1.88,1.42,-0.29,0.24,1.04
52615,1.87,-1.80,1.90,-0.17,0.15,1.19
52629,1.98,-1.79,1.82,-0.18,0.14,1.27
52643,1.69,-2.10,1.85,-0.22,0.19,1.36
52658,1.18,-2.49,1.96,-0.36,0.33,1.59
52672,0.50,-2.98,2.16,-0.44,0.38,1.69
52686,-1.52,-4.65,2.14,-0.58,0.45,1.84
52700,-2.12,-5.24,2.07,-0.63,0.43,1.91
52716,-3.37,-7.10,1.74,-0.72,0.28,2.03
52730,-3.51,-7.91,1.58,-0.78,0.15,2.05
52744,-3.56,-9.61,1.41,-0.85,0.02,1.99
52759,-3.26,-10.45,1.57,-0.92,-0.34,1.60
52774,-2.91,-10.81,1.89,-0.85,-0.53,1.38
52788,-0.43,-10.96,2.31,-0.46,-0.71,0.86
52802,0.53,-10.58,2.37,-0.18,-0.58,0.51
52818,1.81,-9.46,1.71,0.45,0.02,-0.27
52832,1.46,-8.63,1.11,0.76,0.37,-0.63
52846,-0.37,-8.49,1.28,1.29,0.81,-1.36
52860,-2.27,-8.37,1.17,1.47,0.80,-1.74
52875,-2.92,-7.86,1.20,1.59,0.65,-2.07
52889,-3.55,-6.59,0.67,1.74,0.11,-2.35
52903,-3.64,-5.53,0.11,1.77,-0.16,-2.36
52919,-3.70,-4.19,0.12,1.71,-0.62,-2.46
52933,-3.52,-3.26,0.22,1.58,-0.92,-2.57
52947,-2.88,-2.47,-0.10,1.12,-1.52,-2.81
52961,-1.89,-2.28,-0.40,0.84,-1.70,-2.93
52977,-1.12,-1.81,-0.81,0.37,-1.70,-3.15
52991,-0.86,-1.47,-0.95,0.21,-1.59,-3.24
53007,-0.26,-0.65,-1.22,0.09,-1.32,-3.35
53021,-0.17,-0.37,-1.35,0.09,-1.20,-3.38
53035,0.02,0.09,-1.47,0.13,-1.07,-3.44
53049,-0.26,0.92,-1.45,0.25,-0.78,-3.59
53063,-0.59,1.35,-1.50,0.28,-0.68,-3.65
53079,-1.51,2.39,-1.76,0.28,-0.47,-3.69
53093,-1.83,2.80,-1.77,0.24,-0.39,-3.68
53109,-2.30,3.80,-2.26,0.16,-0.41,-3.60
53123,-2.51,4.09,-2.43,0.12,-0.47,-3.54
53137,-2.93,4.79,-2.53,0.07,-0.53,-3.47
53151,-3.08,5.11,-2.54,0.04,-0.63,-3.31
53166,-3.48,5.42,-2.46,0.06,-0.69,-3.18
53182,-3.96,5.46,-2.33,0.18,-0.69,-2.86
53196,-5.01,5.44,-2.05,0.25,-0.62,-2.69
53211,-5.34,5.35,-1.75,0.39,-0.45,-2.24
53225,-5.27,5.44,-1.79,0.46,-0.37,-1.94
53239,-5.05,6.21,-2.26,0.58,-0.09,-1.22
53253,-5.31,6.54,-2.28,0.61,0.10,-0.82
53269,-6.02,6.90,-2.36,0.47,0.29,-0.06
53283,-6.55,7.12,-2.52,0.29,0.27,0.30
53297,-6.37,6.77,-2.40,0.06,0.23,0.65
53312,-5.34,6.11,-2.28,-0.51,0.10,1.29
53327,-4.62,5.77,-2.09,-0.78,0.01,1.58
53341,-3.53,5.21,-1.70,-1.12,-0.08,2.10
53355,-3.22,4.55,-1.23,-1.19,-0.03,2.36
53371,-3.21,3.75,-0.66,-1.16,0.15,2.80
53385,-3.87,3.09,-0.25,-1.07,0.26,2.97
53399,-4.76,2.35,0.06,-0.77,0.50,3.26
53413,-5.35,1.90,0.18,-0.61,0.65,3.42
53428,-6.71,1.32,0.20,-0.46,0.79,3.58
53442,-7.38,0.26,0.14,-0.26,0.95,3.89
53456,-7.22,-0.35,-0.13,-0.23,0.94,4.00
53472,-6.01,-0.87,-0.08,-0.20,0.76,4.05
53486,-5.30,-1.16,0.02,-0.22,0.60,4.01
53500,-3.11,-1.99,0.32,-0.27,0.27,3.85
53514,-2.15,-2.23,0.55,-0.31,0.19,3.69
53530,0.56,-1.90,1.15,-0.35,0.17,3.49
53544,1.38,-1.91,1.06,-0.52,0.15,3.04
53560,2.53,-1.97,0.69,-0.95,0.40,2.40
53574,2.57,-2.23,0.74,-1.13,0.48,2.17
53588,2.52,-2.66,0.39,-1.22,0.50,1.94
53603,1.99,-3.37,0.47,-1.11,0.39,1.52
53617,1.88,-3.59,0.35,-1.05,0.28,1.41
53633,2.03,-3.94,0.52,-0.75,0.15,1.31
53647,2.22,-3.98,0.63,-0.59,0.13,1.28
53663,2.79,-4.03,0.84,-0.24,0.13,1.25
53677,2.83,-4.10,0.52,-0.09,0.19,1.26
53691,2.38,-4.46,0.39,0.17,0.50,1.30
53705,1.27,-5.14,1.35,0.21,0.56,1.32
53722,0.16,-6.34,2.38,0.11,0.33,1.22
53736,-0.30,-7.58,2.61,0.04,0.26,1.11
53750,-0.66,-8.81,2.57,0.01,0.30,0.98
53764,-1.35,-9.65,2.56,-0.02,0.50,0.82
53778,-1.65,-10.04,2.50,-0.07,0.51,0.78
53792,-1.59,-10.25,1.99,-0.18,0.31,0.56
53806,-1.73,-10.11,1.90,-0.23,0.16,0.31
53822,-2.35,-9.98,2.45,-0.41,-0.06,-0.37
53836,-2.05,-9.58,2.89,-0.47,-0.11,-0.73
53850,-0.77,-8.60,2.67,-0.50,-0.14,-1.04
53865,-0.26,-8.12,2.42,-0.43,-0.02,-1.51
53880,-0.03,-7.72,1.90,-0.33,0.14,-1.73
53894,-1.21,-7.13,1.91,-0.07,0.36,-2.20
53908,-2.37,-6.60,1.61,0.09,0.34,-2.35
53924,-2.74,-5.92,1.20,0.50,0.12,-2.45
53938,-2.76,-5.58,0.92,0.74,-0.05,-2.48
53952,-3.02,-4.66,0.74,1.19,-0.28,-2.54
53966,-3.30,-4.26,0.42,1.36,-0.35,-2.57
53982,-4.02,-2.95,-0.06,1.64,-0.35,-2.57
53996,-4.10,-2.41,-0.33,1.72,-0.41,-2.55
54011,-3.32,-0.89,-0.77,1.77,-0.52,-2.56
54026,-2.90,-0.37,-1.04,1.66,-0.90,-2.72
54040,-2.46,0.09,-1.31,1.54,-1.03,-2.84
54054,-1.43,1.27,-1.68,1.28,-1.01,-3.11
54068,-1.32,1.73,-1.78,1.16,-0.97,-3.20
54084,-1.09,2.92,-2.05,0.88,-0.93,-3.31
54098,-1.10,3.35,-2.15,0.71,-0.91,-3.35
54114,-1.16,4.07,-2.16,0.33,-0.85,-3.46
54128,-1.32,4.32,-2.31,0.12,-0.81,-3.51
54143,-1.69,4.72,-2.63,-0.05,-0.76,-3.52
54157,-1.81,4.99,-2.93,-0.40,-0.64,-3.37
54173,-2.30,5.04,-3.25,-0.51,-0.56,-3.12
54187,-2.95,4.84,-3.13,-0.45,-0.49,-3.04
54202,-3.89,5.09,-3.13,-0.34,-0.41,-2.98
54217,-4.28,5.26,-3.01,0.03,-0.24,-2.74
54237,-5.42,5.75,-2.44,0.38,-0.12,-2.29
54251,-5.80,5.87,-2.45,0.50,-0.02,-2.04
54266,-5.98,5.65,-2.30,0.78,0.20,-1.51
54280,-5.93,5.70,-2.34,0.91,0.24,-1.23
54294,-5.77,6.44,-2.43,1.01,0.28,-0.88
54308,-5.66,6.56,-2.45,1.12,0.34,0.01
54324,-5.23,6.91,-2.25,1.02,0.34,0.83
54338,-5.10,6.92,-2.26,0.85,0.35,1.17
54352,-4.48,6.70,-2.16,0.63,0.39,1.51
54367,-3.69,6.33,-1.99,0.09,0.42,2.15
54382,-3.29,6.04,-1.92,-0.19,0.40,2.45
54396,-3.68,4.92,-1.38,-0.66,0.51,2.93
54410,-4.11,4.34,-0.96,-0.84,0.63,3.14
54426,-5.14,3.11,-0.07,-1.03,0.80,3.55
54440,-6.42,1.73,0.48,-1.00,0.87,3.74
54454,-7.42,0.00,0.73,-0.89,0.98,3.92
54468,-8.31,-1.09,0.71,-0.52,1.36,4.25
54483,-8.20,-1.67,0.69,-0.34,1.51,4.39
54497,-7.35,-2.25,0.54,0.00,1.52,4.46
54511,-6.29,-2.43,0.16,0.13,1.36,4.41
54527,-4.57,-3.02,0.23,0.25,0.96,4.09
54541,-2.76,-3.00,0.63,0.26,0.75,3.84
54555,-0.63,-2.84,0.97,0.15,0.40,3.25
54569,1.21,-2.03,1.06,0.03,0.31,2.93
54584,2.00,-1.76,0.95,-0.15,0.30,2.61
54598,3.08,-1.28,0.86,-0.68,0.43,1.98
54612,3.43,-1.35,0.59,-0.99,0.46,1.67
54628,3.37,-2.32,0.56,-1.44,0.35,1.05
54642,2.86,-2.72,0.96,-1.50,0.28,0.77
54656,2.64,-3.00,1.05,-1.51,0.19,0.56
54670,2.64,-3.21,1.25,-1.38,0.19,0.60
54686,2.97,-3.73,1.67,-1.23,0.17,0.66
54700,3.16,-3.89,1.82,-0.94,0.12,0.70
54716,3.83,-5.14,1.46,-0.73,0.09,0.66
54730,3.77,-5.65,1.45,-0.65,0.12,0.64
54744,3.40,-6.00,1.23,-0.56,0.18,0.65
54758,1.12,-6.02,1.83,-0.25,0.51,0.81
54772,0.39,-6.15,2.12,-0.13,0.59,0.89
54788,-1.10,-6.97,2.37,-0.04,0.53,0.75
54802,-1.39,-7.23,2.34,-0.04,0.46,0.55
54818,-2.38,-8.01,1.85,-0.08,0.36,0.24
54832,-2.59,-8.34,1.70,-0.11,0.33,0.19
54846,-2.61,-8.39,1.62,-0.12,0.29,0.17
54861,-2.56,-8.23,1.82,-0.10,0.03,0.04
54877,-1.89,-7.61,2.33,-0.16,-0.27,-0.33
54891,-0.50,-6.71,2.46,-0.25,-0.35,-0.59
54905,0.83,-5.75,1.95,-0.33,-0.36,-0.86
54921,1.04,-5.59,1.20,-0.37,-0.14,-1.34
54937,-0.74,-5.84,1.03,-0.31,0.05,-1.58
54951,-2.05,-5.87,1.02,-0.04,0.31,-2.01
54965,-4.79,-5.73,0.73,0.17,0.31,-2.12
54981,-4.92,-5.52,0.44,0.68,-0.02,-2.04
54995,-4.27,-4.93,-0.36,0.93,-0.27,-1.98
55009,-3.51,-3.96,-1.05,1.40,-0.65,-2.00
55023,-3.30,-3.55,-1.26,1.60,-0.73,-2.05
55039,-3.03,-2.61,-0.59,1.94,-0.87,-2.19
55053,-2.88,-2.09,-0.60,2.05,-0.96,-2.29
55069,-1.57,-0.45,-1.18,2.20,-0.85,-2.52
55083,-1.28,0.15,-1.46,2.24,-0.64,-2.66
55097,-1.14,1.85,-1.74,2.24,-0.43,-2.79
55111,-1.22,2.33,-1.92,1.98,-0.42,-3.02
55126,-0.81,3.18,-2.00,1.73,-0.56,-3.13
55141,-0.72,3.42,-1.97,1.12,-0.79,-3.38
55155,-0.70,3.65,-1.94,0.85,-0.85,-3.51
55171,-1.03,4.18,-1.91,0.43,-0.83,-3.58
55185,-1.30,4.34,-1.86,0.27,-0.77,-3.52
55199,-1.81,4.05,-1.98,0.02,-0.69,-3.34
55213,-2.09,3.87,-2.16,-0.07,-0.68,-3.30
55229,-2.75,3.53,-2.36,-0.13,-0.73,-3.23
55243,-3.30,3.56,-2.55,-0.06,-0.75,-3.15
55257,-3.89,4.12,-2.56,0.08,-0.75,-2.99
55272,-4.26,4.55,-2.59,0.50,-0.71,-2.51
55287,-4.63,4.82,-2.48,0.69,-0.65,-2.30
55301,-5.32,5.29,-2.26,0.89,-0.60,-1.98
55315,-5.33,5.43,-2.33,0.90,-0.56,-1.78
55331,-5.07,6.05,-2.62,0.79,-0.37,-1.17
55346,-4.71,6.50,-2.54,0.67,-0.25,-0.75
55360,-4.48,6.44,-2.42,0.22,-0.11,0.14
55374,-4.40,6.20,-2.29,-0.11,-0.10,0.52
55390,-4.39,5.20,-0.99,-0.76,0.02,1.20
55404,-4.12,4.84,-0.69,-0.98,0.10,1.56
55420,-3.06,4.13,-0.95,-1.09,0.35,2.29
55434,-2.65,3.83,-1.30,-1.03,0.48,2.62
55448,-2.31,3.82,-1.51,-0.95,0.57,2.86
55462,-2.86,4.72,-1.78,-0.79,0.66,3.15
55476,-3.44,4.61,-1.58,-0.78,0.69,3.29
55492,-6.35,2.70,-0.36,-0.92,0.66,3.52
55506,-7.23,1.93,0.09,-0.99,0.57,3.60
55522,-8.49,0.32,0.41,-1.03,0.35,3.84
55536,-8.19,-0.32,0.38,-1.01,0.39,4.06
55550,-6.49,-0.98,0.03,-0.97,0.53,4.28
55564,-5.78,-1.08,-0.06,-0.85,0.71,4.52
55580,-3.59,-1.76,0.46,-0.83,0.65,4.55
55594,-2.48,-2.27,0.60,-0.88,0.32,4.38
55608,-1.29,-2.72,0.71,-0.93,0.12,4.14
55623,1.70,-3.49,1.00,-1.05,-0.11,3.56
55637,2.39,-3.99,0.68,-1.11,-0.13,3.30
55651,3.13,-4.76,0.18,-1.13,0.10,2.86
55665,3.04,-4.85,-0.02,-1.04,0.26,2.65
55681,2.83,-4.78,0.04,-0.75,0.38,2.15
55695,2.95,-4.38,0.28,-0.58,0.35,1.85
55709,3.43,-4.42,0.59,-0.42,0.27,1.53
55724,3.81,-4.41,0.96,-0.15,0.08,0.86
55738,3.91,-4.30,0.98,-0.04,0.07,0.58
55752,3.92,-3.68,0.92,0.14,0.22,0.28
55766,3.55,-3.12,0.87,0.21,0.33,0.27
55782,2.52,-2.70,0.65,0.13,0.47,0.28
55796,0.87,-2.50,0.75,-0.01,0.53,0.24
55810,-0.98,-2.63,1.20,-0.20,0.54,0.18
55825,-1.71,-2.84,1.46,-0.62,0.34,0.11
55840,-2.40,-3.44,1.66,-0.81,0.11,0.14
55854,-2.28,-4.16,1.45,-1.13,-0.33,0.24
55868,-2.24,-4.99,1.06,-1.21,-0.38,0.29
55884,-2.75,-5.83,0.98,-1.24,-0.15,0.48
55898,-3.05,-6.20,0.94,-1.21,-0.04,0.62
55912,-3.34,-7.38,1.13,-1.05,-0.04,0.82
55926,-2.99,-7.87,1.43,-0.95,-0.11,0.79
55943,-0.52,-8.41,2.00,-0.71,-0.31,0.46
55957,0.49,-8.43,1.88,-0.52,-0.33,0.25
55973,1.73,-8.17,0.58,0.16,0.08,-0.12
55987,1.12,-7.94,0.48,0.62,0.48,-0.31
56002,-2.32,-6.97,0.70,1.11,0.87,-0.55
56016,-3.20,-6.56,0.79,1.92,1.22,-1.09
56031,-3.97,-5.56,0.79,2.16,1.11,-1.34
56046,-3.84,-4.53,0.51,2.27,0.09,-1.82
56060,-3.69,-3.98,0.33,2.27,0.09,-1.82
56075,-3.16,-2.79,0.12,2.02,-0.40,-2.01
56089,-2.99,-2.42,0.13,1.84,-0.56,-2.10
56103,-2.50,-1.73,-0.04,1.39,-0.93,-2.23
56117,-1.43,-1.31,-0.36,0.84,-1.26,-2.39
56133,-0.38,-0.76,-0.24,0.34,-1.38,-2.66
56147,0.53,-0.39,-0.74,0.13,-1.33,-2.85
56161,0.74,0.01,-0.99,-0.03,-1.18,-3.05
56176,0.70,0.88,-1.11,-0.21,-0.85,-3.35
56190,0.47,1.33,-1.08,-0.26,-0.80,-3.45
56204,-0.07,1.88,-1.12,-0.34,-0.80,-3.67
56218,-0.35,2.11,-1.28,-0.34,-0.78,-3.77
56239,-0.90,2.68,-1.37,-0.24,-0.67,-3.89
56253,-1.58,3.36,-1.65,-0.14,-0.60,-3.87
56267,-1.95,3.64,-1.77,0.12,-0.52,-3.74
56282,-2.91,4.19,-2.15,0.25,-0.51,-3.64
56297,-3.31,4.51,-2.22,0.55,-0.52,-3.42
56311,-3.69,4.87,-2.23,0.69,-0.57,-3.27
56327,-4.35,5.65,-2.45,0.88,-0.68,-2.88
56341,-4.68,5.90,-2.43,0.93,-0.69,-2.65
56355,-5.26,6.69,-2.52,0.87,-0.58,-2.10
56369,-5.37,6.84,-2.52,0.76,-0.50,-1.75
56385,-5.28,6.86,-2.33,0.46,-0.39,-0.99
56399,-5.21,6.84,-2.30,0.29,-0.25,-0.60
56413,-4.98,6.81,-1.97,0.10,-0.07,-0.18
56428,-4.84,6.43,-1.97,-0.30,0.22,0.77
56443,-4.83,6.09,-2.00,-0.48,0.34,1.25
56457,-4.57,5.15,-1.84,-0.75,0.46,2.11
56471,-4.18,4.85,-1.75,-0.83,0.45,2.49
56487,-3.47,4.24,-1.47,-0.89,0.41,3.09
56501,-3.66,3.73,-1.24,-0.87,0.47,3.31
56515,-4.22,2.83,-0.55,-0.70,0.69,3.63
56529,-5.40,1.92,0.32,-0.58,0.77,3.75
56544,-5.84,1.16,0.45,-0.42,0.82,3.87
56558,-6.54,-0.25,0.48,-0.08,1.12,4.07
56572,-6.94,-1.12,0.26,0.09,1.31,4.12
56588,-6.42,-1.27,0.05,0.37,1.42,4.13
56603,-5.64,-1.14,-0.31,0.42,1.33,4.12
56617,-4.56,-1.66,-0.39,0.37,0.99,3.87
56631,-3.94,-1.93,-0.31,0.29,0.79,3.63
56647,-1.92,-2.04,0.34,0.09,0.43,3.02
56662,-1.09,-1.95,0.58,-0.01,0.30,2.74
56678,1.24,-1.41,0.73,-0.29,0.30,2.23
56692,1.85,-1.37,0.67,-0.48,0.43,1.99
56706,2.43,-1.44,0.72,-0.87,0.63,1.53
56721,2.34,-1.62,0.73,-1.07,0.59,1.35
56737,1.96,-2.53,1.01,-1.33,0.36,1.13
56751,2.06,-2.85,1.37,-1.29,0.28,1.07
56765,2.41,-3.34,1.95,-1.20,0.20,1.03
56780,2.79,-3.43,1.70,-0.94,0.20,1.03
56795,2.95,-3.34,1.74,-0.75,0.33,1.06
56809,2.84,-2.86,1.90,-0.47,0.51,1.15
56823,2.71,-2.78,2.05,-0.39,0.50,1.17
56839,2.31,-2.97,2.22,-0.34,0.36,1.16
56853,1.52,-3.26,2.44,-0.33,0.33,1.14
56867,0.41,-3.95,2.83,-0.29,0.37,1.21
56881,-0.77,-4.76,3.05,-0.26,0.35,1.31
56897,-1.56,-5.67,3.08,-0.23,0.29,1.41
56911,-1.92,-6.05,2.81,-0.20,0.11,1.56
56926,-3.25,-7.12,1.96,-0.23,0.06,1.60
56941,-3.65,-7.69,1.82,-0.45,-0.04,1.53
56955,-4.07,-8.91,1.88,-0.63,-0.25,1.38
56969,-3.47,-9.71,2.30,-0.85,-0.93,0.91
56983,-2.63,-9.87,2.44,-0.85,-1.20,0.64
56999,1.02,-9.21,1.95,-0.61,-1.01,0.02
57013,1.86,-8.74,1.68,-0.33,-0.58,-0.32
57029,0.92,-8.10,0.96,0.50,0.33,-0.99
57043,-0.42,-8.27,1.13,0.93,0.64,-1.35
57057,-3.57,-8.22,1.30,1.29,0.77,-1.72
57071,-3.78,-7.65,1.02,1.85,0.51,-2.19
57086,-3.25,-5.60,-0.05,2.09,0.27,-2.21
57101,-3.19,-4.87,-0.19,2.41,-0.12,-2.12
57115,-3.23,-4.22,-0.25,2.45,-0.27,-2.14
57131,-3.41,-2.77,0.10,2.24,-0.71,-2.29
57145,-3.17,-2.42,0.05,2.05,-1.00,-2.36
57159,-1.63,-1.67,-0.36,1.60,-1.38,-2.52
57173,-1.09,-1.33,-0.67,1.38,-1.37,-2.60
57189,-0.40,-0.68,-0.97,0.97,-1.12,-2.71
57203,-0.07,-0.35,-1.07,0.77,-1.04,-2.74
57217,0.11,0.11,-1.45,0.57,-1.02,-2.78
57232,0.52,0.28,-1.64,0.27,-1.08,-2.93
57247,0.61,0.52,-1.82,0.20,-1.08,-3.05
57262,0.47,1.00,-2.06,0.23,-0.96,-3.29
57277,-0.45,1.59,-2.13,0.29,-0.88,-3.37
57292,-0.86,1.89,-2.20,0.44,-0.76,-3.45
57306,-1.24,2.34,-2.26,0.51,-0.74,-3.46
57320,-1.57,3.08,-2.54,0.57,-0.79,-3.43
57334,-1.70,3.59,-2.75,0.58,-0.81,-3.40
57350,-2.43,4.18,-3.04,0.56,-0.78,-3.31
57364,-2.96,4.42,-3.19,0.54,-0.74,-3.23
57380,-4.39,5.08,-3.32,0.47,-0.74,-3.00
57394,-4.82,5.35,-3.37,0.43,-0.76,-2.83
57408,-5.13,5.60,-3.33,0.39,-0.77,-2.62
57422,-5.17,5.92,-3.36,0.30,-0.72,-2.17
57436,-5.06,6.14,-3.38,0.26,-0.63,-1.92
57452,-4.78,6.45,-3.26,0.19,-0.35,-1.30
57466,-4.75,6.51,-3.12,0.13,-0.22,-0.91
57482,-4.69,6.52,-2.87,-0.07,0.08,-0.05
57496,-4.78,6.45,-2.86,-0.21,0.28,0.40
57510,-5.26,5.83,-2.75,-0.50,0.63,1.33
57524,-5.24,5.59,-2.64,-0.64,0.71,1.78
57539,-5.14,4.80,-2.10,-0.77,0.75,2.20
57554,-5.15,4.46,-1.81,-0.98,0.84,2.89
57568,-5.29,4.04,-1.45,-1.07,0.91,3.14
57583,-6.40,2.59,-0.24,-1.14,1.07,3.51
57597,-6.61,2.05,0.14,-1.12,1.14,3.65
57611,-7.40,0.47,0.17,-0.98,1.29,3.89
57625,-7.36,-0.22,0.04,-0.87,1.40,4.00
57641,-6.74,-0.56,-0.02,-0.61,1.51,4.03
57655,-5.95,-0.19,-0.28,-0.48,1.41,3.97
57669,-4.69,-0.36,-0.41,-0.41,1.22,3.90
57685,-3.64,-0.52,-0.14,-0.46,0.72,3.61
57701,-2.50,-1.06,0.32,-0.55,0.48,3.39
57715,-1.90,-1.25,0.63,-0.79,0.17,2.90
57730,0.00,-1.45,1.09,-0.92,0.07,2.69
57745,0.47,-1.22,2.58,-1.24,0.03,2.33
57759,1.73,-1.64,0.44,-1.56,-0.09,2.22
57773,2.74,-2.89,0.54,-1.67,0.06,2.04
57787,2.92,-3.13,0.45,-1.50,0.14,1.91
57803,2.60,-2.60,0.68,-1.45,0.14,1.84
57817,2.61,-2.91,0.77,-1.41,0.10,1.90
57833,2.92,-4.01,1.53,-1.24,0.01,1.81
57847,3.08,-4.03,1.30,-1.11,-0.03,1.64
57862,2.92,-3.36,0.96,-0.86,0.15,1.44
57876,2.63,-3.35,0.85,-0.79,0.25,1.49
57891,1.43,-4.10,0.98,-0.79,0.28,1.57
57906,0.95,-4.50,1.12,-0.93,0.16,1.56
57920,0.44,-4.93,1.34,-1.00,0.10,1.50
57935,-0.83,-6.38,1.69,-1.03,-0.01,1.46
57949,-1.02,-7.05,1.67,-1.00,-0.01,1.51
57963,-1.57,-8.71,1.15,-0.86,0.06,1.60
57977,-1.97,-9.38,1.21,-0.74,0.14,1.59
57993,-2.95,-10.84,1.22,-0.58,0.22,1.46
58007,-3.24,-11.89,1.44,-0.56,0.19,1.30
58021,-2.83,-12.52,1.70,-0.51,0.08,1.10
58036,-1.44,-12.29,2.24,-0.28,-0.17,0.60
58051,-0.43,-11.84,2.22,-0.05,-0.16,0.29
58065,1.27,-10.39,1.75,0.51,0.25,-0.44
58079,1.52,-8.94,0.70,0.84,0.57,-0.82
58095,-0.09,-8.13,0.74,1.49,1.17,-1.65
58109,-2.71,-8.19,0.66,1.70,1.26,-2.13
58123,-5.05,-7.74,0.89,1.85,1.18,-2.60
58137,-6.67,-6.96,0.49,2.11,0.59,-3.14
58152,-7.12,-6.14,0.43,2.19,0.24,-3.17
58166,-6.94,-4.24,0.29,2.14,-0.44,-3.08
58180,-5.80,-2.60,0.15,1.99,-0.81,-3.10
58196,-4.52,-1.29,-0.10,1.40,-1.56,-3.32
58210,-3.18,-0.85,-0.86,1.01,-1.85,-3.48
58225,-2.45,-0.61,-1.10,0.35,-1.89,-3.77
58244,-1.29,0.00,-1.15,0.04,-1.64,-3.89
58258,-0.75,0.54,-1.24,0.03,-1.48,-3.87
58272,0.42,1.82,-1.45,0.10,-1.26,-3.80
58287,0.40,2.32,-1.39,0.45,-0.67,-3.71
58301,0.27,2.85,-1.41,0.67,-0.39,-3.72
58315,-0.43,3.58,-1.49,0.94,-0.15,-3.77
58329,-0.98,3.96,-1.74,0.97,-0.09,-3.75
58345,-2.01,4.82,-1.99,0.95,0.08,-3.56
58359,-2.09,5.10,-2.08,0.88,0.07,-3.37
58373,-1.99,5.56,-2.40,0.75,-0.08,-3.19
58388,-2.07,5.76,-2.85,0.56,-0.44,-2.95
58403,-2.56,6.00,-2.93,0.48,-0.49,-2.87
58417,-4.13,6.45,-2.75,0.38,-0.50,-2.64
58431,-4.64,6.44,-2.84,0.33,-0.59,-2.47
58447,-5.36,6.53,-2.83,0.23,-0.80,-2.16
58462,-5.36,6.59,-2.57,0.24,-0.79,-1.96
58476,-5.16,6.74,-2.26,0.34,-0.63,-1.37
58490,-5.01,6.71,-2.06,0.39,-0.51,-0.98
58506,-5.53,6.59,-1.79,0.40,-0.11,-0.15
58520,-5.91,6.42,-1.75,0.33,0.11,0.29
58536,-7.35,6.11,-2.03,0.05,0.46,1.24
58550,-7.71,5.98,-2.30,-0.17,0.56,1.76
58564,-8.11,5.44,-2.51,-0.42,0.60,2.30
58578,-7.13,4.48,-2.22,-0.98,0.46,3.20
58592,-6.24,3.98,-1.93,-1.25,0.32,3.49
